Manufacturer Class,Code,Name Key,Short Name Key,Description Key,Logo,Logo Full Color,Logo Simplified White,Dashboard Canvas Config GUID,Building Blocks Style GUID,Audio Manufacturer Tag GUID,Light Amplification GUID,Record GUID,Record Path
Paint_100i_Luminalia_2952_White_Blue,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_100i_Luminalia_2952_white_blue_Icon.tif,,,,,,,3ebc1d4a-cc16-4e91-ba22-304109012537,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_100i_luminalia_2952_white_blue.xml
Paint_100i_LunarNewYears_Red_Gold_Dog_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_100i_2954RedFestival_Red_Gold_Dog_Icon.tif,,,,,,,99e81d5f-d54b-4e61-a860-80ff4fbb1bd6,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_100i_lunarnewyears_red_gold_dog_logo.xml
Paint_100i_LunarNewYears_Red_Gold_Dragon_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_100i_2954RedFestival_Red_Gold_Dragon_Icon.tif,,,,,,,52c47ddc-fb6c-477f-8c63-079ecbf5c87f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_100i_lunarnewyears_red_gold_dragon_logo.xml
Paint_100i_Sand_Red_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_100i_SandWave_Sand_Red_Icon.tif,,,,,,,15338981-c0b4-4e17-a79d-11c21cad26e6,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_100i_sand_red_logo.xml
Paint_400i_Black_Gold_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Penumbra_Black_Gold.tif,,,,,,,2c6ce8c0-59e5-43c8-ad57-d6a149ca3704,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_black_gold_logo.xml
Paint_400i_Black_Orange_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Afterglow_Black_Orange.tif,,,,,,,ce6be594-983b-4c8b-a17c-4537774d1f6c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_black_orange_logo.xml
Paint_400i_Black_White_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Calacatta_Black_White.tif,,,,,,,ee99e82b-3ece-4f60-8590-1a831a80811e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_black_white_logo.xml
Paint_400i_CitCon_Meridian_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Meridian.tif,,,,,,,582feb16-11d4-4c7d-bbfd-43b6bb545908,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_citcon_meridian_logo.xml
Paint_400i_Grey_Yellow_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Stratus_Grey_Yellow.tif,,,,,,,68064481-93ce-427e-9192-8d3f6d9288fe,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_grey_yellow_logo.xml
Paint_400i_IAE2951_Black_Blue_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Stormbringer_Black_Blue_Icon.tif,,,,,,,1add6d2a-e2d0-4486-aa3a-b4eee18eb763,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_iae2951_black_blue_logo.xml
Paint_400i_IAE2951_Grey_White_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_Polar_White_Grey_Icon.tif,,,,,,,6f5941aa-ab59-4441-936b-17c9f706d8fd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_iae2951_grey_white_logo.xml
Paint_400i_Luminalia_2954_Green_Red_Red_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_400i_Luminalia_2954_Green_Red.tif,,,,,,,abf3b4b0-856d-43eb-aa70-555d83d2b506,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_luminalia_2954_green_red_red_logo.xml
Paint_400i_Luminalia_2954_White_White_Blue_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_400i_Luminalia_2954_White_White_Blue.tif,,,,,,,57045f34-9e25-492b-bed6-8db2fe638946,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_luminalia_2954_white_white_blue_logo.xml
Paint_400i_LunarNewYears2954_Red_Gold_Dog_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_2954RedFestival_Red_Gold_Dog_Icon.tif,,,,,,,69a8c291-ba2a-4b8b-958c-59f3dc93848b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_lunarnewyears2954_red_gold_dog_logo.xml
Paint_400i_LunarNewYears2954_Red_Gold_Dragon_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_2954RedFestival_Red_Gold_Dragon_Icon.tif,,,,,,,a8b607f5-51a8-4c6a-9f66-f2bff44ac858,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_lunarnewyears2954_red_gold_dragon_logo.xml
Paint_400i_StellaFortuna2952_Green_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_400i_StellaFortuna_2952_Green_Icon.tif,,,,,,,1b289052-672c-4a29-8c7d-0304c3ec7e17,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_400i_stellafortuna2952_green_logo.xml
Paint_600i_BIS2951_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_BIS_2021_Blue_DarkBlue_Icon.tif,,,,,,,68a63acd-d678-4124-933a-1a28c66d59cd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_bis2951_logo.xml
Paint_600i_BIS2953_Purple_Blue_Cyan_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_BIS2953_Purple_Blue_Cyan_Icon.tif,,,,,,,6634ac9f-c4e7-4750-b372-7b4788e5eb88,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_bis2953_purple_blue_cyan_logo.xml
Paint_600i_IAE_2952_Black_Red_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_IAE_2952_Black_Red_Icon.tif,,,,,,,2f6579ff-ba18-43e4-891a-ddca4233e7a0,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_iae_2952_black_red_logo.xml
Paint_600i_IAE_2952_Metal_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_IAE_2952_Bare_Metal_Icon.tif,,,,,,,e746cb3e-3c63-46ee-b8e8-f3fab0ef889d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_iae_2952_metal_logo.xml
Paint_600i_LunarNewYears2954_Red_Gold_Dog_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_2954RedFestival_Red_Gold_Dog_Icon.tif,,,,,,,b2c3b2a7-8a41-4211-b623-adec1ad8bcb9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_lunarnewyears2954_red_gold_dog_logo.xml
Paint_600i_LunarNewYears2954_Red_Gold_Dragon_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_2954RedFestival_Red_Gold_Dragon_Icon.tif,,,,,,,b95b48d6-0645-4564-bad3-2f3612171242,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_lunarnewyears2954_red_gold_dragon_logo.xml
Paint_600i_StellaFortuna2952_Green_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_StellaFortuna_2952_Green_Icon.tif,,,,,,,4a1e69f5-6ace-4aed-9e3e-e1b60f6441b7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_stellafortuna2952_green_logo.xml
Paint_600i_Touring_Blue_Turquoise_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_600i_Touring_Unity_Blue_Turquoise_Icon.tif,,,,,,,f7491201-2630-4cf5-82d6-0413b8050d91,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_600i_touring_blue_turquoise_logo.xml
Paint_890J_Black_Gold_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_890J_Black_Gold_Icon.tif,,,,,,,e790eacb-111e-4a82-93d3-8beb0580d6c3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_890j_black_gold_logo.xml
Paint_890J_Blue_Red_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_890J_Blue_Red_Icon.tif,,,,,,,b21509f7-6d72-4a2a-9a15-5a2a9ed2c775,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_890j_blue_red_logo.xml
Paint_890J_Steel_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_890J_Steel_Icon.tif,,,,,,,d8b9ddde-2e7c-4e4c-9cac-ee77c806e70c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_890j_steel_logo.xml
Paint_ANVL_Atlas_Orange_Green_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Centurion_Camo_Orange_Green_Icon.tif,,,,,,,d87c027a-3582-4151-bf49-f97830f3f133,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_anvl_atlas_orange_green_camo_logo.xml
Paint_ANVL_Atlas_Sand_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Centurion_Camo_Sand_Icon.tif,,,,,,,258fad3c-da23-4e3e-90d9-6bdce841c67a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_anvl_atlas_sand_camo_logo.xml
Paint_ANVL_Atlas_White_Grey_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Centurion_Camo_White_grey_Icon.tif,,,,,,,2719b509-765f-41c6-97cc-f17a8f90873a,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_anvl_atlas_white_grey_camo_logo.xml
Paint_Apollo_Black_Gold_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Apollo_Black_Gold.tif,,,,,,,a5831997-4c18-4840-b30d-bec71991b6d1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_apollo_black_gold_logo.xml
Paint_Apollo_Blue_Orange_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Apollo_Blue_Orange.tif,,,,,,,51f30c8c-e5cf-4733-9b75-4cf9bb53e9be,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_apollo_blue_orange_logo.xml
Paint_Apollo_Grey_Red_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Apollo_Grey_Red.tif,,,,,,,b5ad38e2-0bbf-42fd-9545-5e512bfef7fa,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_apollo_grey_red_logo.xml
Paint_Apollo_Red_Red_Red_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_RSI_Apollo_Camo_Red_Red_Red_icon.tif,,,,,,,274d58d4-9556-4f91-aff8-52fc4efe33ad,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_apollo_red_red_red_logo.xml
Paint_Apollo_Silver_Blue_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Apollo_Silver_Blue.tif,,,,,,,28a007de-e502-4e82-9c55-a2021caea509,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_apollo_silver_blue_logo.xml
Paint_Apollo_Teal_Red_Logo,,manufacturer_NameRSI,,manufacturer_DescRSI,UI/SharedAssets/PaintColorLogos/Paint_RSI_Apollo_Teal_Red.tif,,,,,,,4d58e88a-7f2b-46ac-afaa-d8bfd6425043,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_apollo_teal_red_logo.xml
Paint_Arrow_Beige_Grey_Red_Headhunters_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/paint_arrow_beige_grey_red_headhunters_icon.tif,,,,,,,62446ae0-401d-4b6e-b4a1-6dbf345e2b60,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_beige_grey_red_headhunters_logo.xml
Paint_Arrow_FW2955_Grey_Black_Red_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Arrow_FW2955_Grey_Black_Red_Camo_Icon.tif,,,,,,,9476773b-c167-47d2-8346-005daeea1fe8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_fw2955_grey_black_red_camo_logo.xml
Paint_Arrow_Green_Black_Grey_cfp_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/paint_arrow_green_black_grey_cfp_icon.tif,,,,,,,f8929650-bfbf-4dd5-a7d1-cce28a42704e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_green_black_grey_cfp_logo.xml
Paint_Arrow_Invictus_Camo_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Arrow_Invictus_Camo_Icon.tif,,,,,,,d91a28fa-a957-4189-9cd0-ef5693504597,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_invictus_camo_logo.xml
Paint_Arrow_Invictus_Green_Grey_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Arrow_Invictus_Green_Grey_Icon.tif,,,,,,,81841c4a-2abd-42d2-aefc-982b540576ac,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_invictus_green_grey_logo.xml
Paint_Arrow_Invictus_Metallic_Grey_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Arrow_Invictus_Metallic_Grey_Icon.tif,,,,,,,ffb94ac4-c575-4af2-bd55-ec8129f3b3d6,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_invictus_metallic_grey_logo.xml
Paint_Arrow_Invictus_Tan_Green_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Arrow_Invictus_Tan_Green_Icon.tif,,,,,,,5f893cd8-6fd2-4a41-bc9d-6e176d8db564,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_invictus_tan_green_logo.xml
Paint_Arrow_Invictus_Unity_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Arrow_Invictus_Unity_Icon.tif,,,,,,,2b1996e8-3143-4767-bd4e-3df499421cc9,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_invictus_unity_logo.xml
Paint_Arrow_Lovestruck_Pink_Black_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Arrow_Lovestruck_Purple_Pink_Icon.tif,,,,,,,fade4a10-6604-476f-974b-7e3f9d9b95dd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_arrow_lovestruck_pink_black_logo.xml
Paint_Asgard_Beige_Black_Red_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Beige_Black_Red.tif,,,,,,,9e76c7ed-f353-430b-9067-b0589f4549c2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_beige_black_red_logo.xml
Paint_Asgard_BIS2955_Orange_Black_Orange_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/paint_asgard_bis2025_orange_black_orange_icon.tif,,,,,,,ec4feb7d-395b-43f2-a4b0-de5c32f83a1c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_bis2955_orange_black_orange_logo.xml
Paint_Asgard_Black_Black_Red_Camo_Logo,,manufacturer_NameANVL,,manufacturer_DescANVL,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Black_Black_Red_Camo_Icon.tif,,,,,,,643cc7d5-f186-45c0-930c-51cb2f713dc2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_black_black_red_camo_logo.xml
Paint_Asgard_Black_Black_Yellow_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Black_Black_Yellow.tif,,,,,,,a1f42a8c-50f9-47c3-a091-79296e64af29,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_black_black_yellow_logo.xml
Paint_Asgard_Black_Grey_Red_Pirate_Skull_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Black_Grey_Red_Pirate_Skull_Icon.tif,,,,,,,775ef814-3ad6-466e-886b-95407c53a9d8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_black_grey_red_pirate_skull_logo.xml
Paint_Asgard_Blue_Black_Red_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Blue_Black_Red.tif,,,,,,,fce963cc-f0bc-4976-8640-b5cc556fd2df,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_blue_black_red_logo.xml
Paint_Asgard_Clean_Air_Green_Green_Yellow_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Clean_Air_Green_Green_Yellow.tif,,,,,,,68ba7118-4a1d-48de-b934-b079d580f222,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_clean_air_green_green_yellow_logo.xml
Paint_Asgard_Green_Black_Yellow_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Green_Black_Yellow.tif,,,,,,,597ba99b-9d05-4a44-8553-a8b550ee775c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_green_black_yellow_logo.xml
Paint_Asgard_VIP_Copper_Logo,,manufacturer_NameOrigin,,manufacturer_DescOrigin,UI/SharedAssets/PaintColorLogos/Paint_Asgard_Vip_Copper.tif,,,,,,,fa105f27-e6b4-4fbf-babc-6e5d0f635265,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_asgard_vip_copper_logo.xml
Paint_ATLS_Black_Grey_DarkGrey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_stripe_black_grey_grey.tif,,,,,,,12751ec6-d6dd-4c11-93f9-98a86e4f87f1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_black_grey_darkgrey_logo.xml
Paint_ATLS_Black_Grey_Grey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_black_grey_grey_Icon.tif,,,,,,,14b3cf25-5019-43e0-ac7c-b7383e4d4f19,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_black_grey_grey_logo.xml
Paint_ATLS_Blue_Blue_Grey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_blue_blue_grey_Icon.tif,,,,,,,86504dfa-e717-48cd-a89d-e72530e1966f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_blue_blue_grey_logo.xml
Paint_ATLS_Blue_Grey_White_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_logo_blue_grey_white_Icon.tif,,,,,,,e57cf717-6bf1-4872-b1ab-26b0cd45a684,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_blue_grey_white_logo.xml
Paint_ATLS_Lunar_2956_Red_Gold_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_lunar_2956_Icon.tif,,,,,,,6f3cb34c-f31d-4dfa-a971-9550249d37dd,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_lunar_2956_red_gold_logo.xml
Paint_ATLS_Lunar_2956_Red_Gold_Rat_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_lunar_2956_rat_Icon.tif,,,,,,,ecc3e150-026a-4706-a939-87a0f4c3be8e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_lunar_2956_red_gold_rat_logo.xml
Paint_ATLS_Olive_Olive_Grey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_olive_olive_grey_Icon.tif,,,,,,,5520ad16-c2e8-48af-b366-9cdf5b5f0542,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_olive_olive_grey_logo.xml
Paint_ATLS_Orange_Grey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_orange_grey_Icon.tif,,,,,,,24c49a29-e0c9-4b1f-bf8b-13e887e8823d,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_orange_grey_logo.xml
Paint_ATLS_Pale_Yellow_Grey_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_pale_yellow_grey_Icon.tif,,,,,,,4b3cbf20-e9ad-406e-9ba0-cc26e56b248e,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_pale_yellow_grey_logo.xml
Paint_ATLS_Silver_Grey_Lime_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_logo_silver_grey_lime.tif,,,,,,,9eb4d10c-deeb-42bf-aa1f-e5a4792c77b8,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_silver_grey_lime_logo.xml
Paint_ATLS_Steel_Steel_Black_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_steel_black_Icon.tif,,,,,,,93a25da3-2fcc-4b52-af47-8730cad6f829,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_steel_steel_black_logo.xml
Paint_ATLS_WorkersWeek_White_Blue_Blue_Logo,,manufacturer_NameARGO,,manufacturer_DescARGO,UI/SharedAssets/PaintColorLogos/Paint_argo_atls_workers_week.tif,,,,,,,8c956861-7c87-4bc6-9f15-52646bdd2fc7,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_atls_workersweek_white_blue_blue_logo.xml
Paint_Aurora_Black_Green_Gold_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_GS_Black_Green_Gold_Icon.tif,,,,,,,f691b60e-f490-4e4a-8ce3-031df8296b62,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_green_gold_logo.xml
Paint_Aurora_Black_Green_Orange_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Aurora_GS_Black_Green_Orange_Icon.tif,,,,,,,131a71f2-36d4-41e7-9b24-8ac7d49136c3,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_green_orange_logo.xml
Paint_Aurora_Black_Grey_Yellow_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_GS_Black_Grey_Yellow_Icon.tif,,,,,,,cf594fb5-3b61-42e1-8b5b-dd82c1c4587b,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_grey_yellow_logo.xml
Paint_Aurora_Black_Red_White_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_Black_Red_White_Icon.tif,,,,,,,fa80a083-faff-40a9-808f-17980cb04f27,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_red_white_logo.xml
Paint_Aurora_Black_Silver_Red_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_GS_Black_Silver_Red.tif,,,,,,,df1154ca-2f79-4067-be39-50050020b9a1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_silver_red_logo.xml
Paint_Aurora_Black_White_Gold_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_GS_Black_White_Gold.tif,,,,,,,5a6983b0-3a62-4054-905d-b29ffb15949c,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_white_gold_logo.xml
Paint_Aurora_Black_Yellow_Red_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\paint_Aurora_GS_Black_Yellow_Red_Icon.tif,,,,,,,02dd2390-8bcb-499f-89b4-04c110e29eb1,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_black_yellow_red_logo.xml
Paint_Aurora_Blue_Black_Red_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI/SharedAssets/PaintColorLogos/Paint_Aurora_GS_Blue_Black_Red_Icon.tif,,,,,,,d1c53bf6-8fb9-4812-ade7-91bb08210915,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_blue_black_red_logo.xml
Paint_Aurora_Blue_Blue_Grey_Electro_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_GS_Blue_Blue_Blue_Grey_Electro_Icon.tif,,,,,,,0ed137f9-6ee9-427e-a91f-076c1c4e564f,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_blue_blue_grey_electro_logo.xml
Paint_Aurora_Blue_Blue_Grey_Logo,,manufacturer_NameACAS,,manufacturer_DescACAS,UI\SharedAssets\PaintColorLogos\Paint_Aurora_GS_Blue_Blue_Grey_Icon.tif,,,,,,,33360507-d902-4209-8f80-727a6d54c7e2,libs/foundry/records/scitemmanufacturer/paintcolorlogos/paint_aurora_blue_blue_grey_logo.xml
