BlueprintClass,TargetEntityClassGuid,TargetEntityClass,TargetItemNameKey,RecipeCosts,Ref,Path
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_06,2fb6bcac-f717-4600-be64-b9590565c91c,cds_legacy_armor_heavy_arms_01_01_06,item_Name_cds_legacy_armor_heavy_arms_01_01_06,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",b7ea6ceb-d93c-4d73-82a9-4d0dadf0e82c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_06.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_07,0c3a431a-6aa9-4d1e-9deb-fd87b27c2cfa,cds_legacy_armor_heavy_arms_01_01_07,item_Name_cds_legacy_armor_heavy_arms_01_01_07,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",7454b465-7773-4562-9b6a-bf7b3bbfee2e,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_07.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_08,a7b17816-d8ba-4795-8c59-64413227ce29,cds_legacy_armor_heavy_arms_01_01_08,item_Name_cds_legacy_armor_heavy_arms_01_01_08,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",ce4b7699-e23f-44a1-ab06-cd1223e42d1b,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_08.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_09,9e2d5873-d585-457c-b7e3-44438fb3a2b9,cds_legacy_armor_heavy_arms_01_01_09,item_Name_cds_legacy_armor_heavy_arms_01_01_09,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",76d75ce4-2b52-446b-985e-4024c56a9211,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_09.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_10,b2e2dfd2-84ed-419d-b38b-8b8f8ee6f263,cds_legacy_armor_heavy_arms_01_01_10,item_Name_cds_legacy_armor_heavy_arms_01_01_10,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",8d73f43a-0afc-4436-aef6-6ed5f301012e,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_10.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_11,aa589dc1-2cb7-4c58-9062-4810ad134844,cds_legacy_armor_heavy_arms_01_01_11,item_Name_cds_legacy_armor_heavy_arms_01_01_11,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",14b13fe3-17d7-4de3-892d-5b77ae13e563,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_11.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_12,e433a9c7-776b-41e1-8bb7-a5bc0312a375,cds_legacy_armor_heavy_arms_01_01_12,item_Name_cds_legacy_armor_heavy_arms_01_01_12,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",50e7efa4-a81a-493c-b519-03fd338ccb10,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_12.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_13,59d58bc0-e998-4ff1-8709-5ee0ef44d355,cds_legacy_armor_heavy_arms_01_01_13,item_Name_cds_legacy_armor_heavy_arms_01_01_13,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",edc04ba9-058f-4017-af98-8ce2ea1ff826,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_13.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_14,46cfe7f3-410c-4923-9461-3d0cd8b5a19b,cds_legacy_armor_heavy_arms_01_01_14,item_Name_cds_legacy_armor_heavy_arms_01_01_14,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",da36562d-5e1b-4181-b346-fe6ff827b12f,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_14.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_15,f8bd0865-7c7e-48a4-8fdb-2c9e94dd40bf,cds_legacy_armor_heavy_arms_01_01_15,item_Name_cds_legacy_armor_heavy_arms_01_01_15,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",b0ae0854-ac81-4894-b8c1-c7adb842e99b,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_15.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_16,4e7b8533-a5cb-4821-b007-2c6b8bf1a488,cds_legacy_armor_heavy_arms_01_01_16,item_Name_cds_legacy_armor_heavy_arms_01_01_16,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",3455efcb-9797-4abf-8138-9ae4bea8e7cd,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_16.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_17,3b9444ff-3e2d-4e46-a351-a81574a01b5f,cds_legacy_armor_heavy_arms_01_01_17,item_Name_cds_legacy_armor_heavy_arms_01_01_17,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",d1827daf-bc0b-4da9-89da-6f10025f475c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_17.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_18,e147e31d-4a5b-4d6b-ab5c-852d5e2121db,cds_legacy_armor_heavy_arms_01_01_18,item_Name_cds_legacy_armor_heavy_arms_01_01_18,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",70c93c16-73a8-4702-8a47-fdeb44764e50,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_18.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_19,7d30bd19-ae8f-4415-bdca-7202901387ea,cds_legacy_armor_heavy_arms_01_01_19,item_Name_cds_legacy_armor_heavy_arms_01_01_19,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",58c82f73-623b-402a-94dc-634054a17693,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_19.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_20,b5deb872-f379-4a22-b943-44a169fdacfe,cds_legacy_armor_heavy_arms_01_01_20,item_Name_cds_legacy_armor_heavy_arms_01_01_20,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",4be12758-5d78-45d4-b669-77c918c8a277,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_20.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_01_hd_sec,f25afa5d-1fca-4343-bab9-f7578fcf99fc,cds_legacy_armor_heavy_arms_01_01_hd_sec,item_Name_cds_legacy_armor_heavy_arms_01_01_hd_sec,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",5cd51a97-367e-412d-987f-e52ba993bb2f,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_01_hd_sec.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_9tails_01,ad4a47ed-a1c2-43e9-987c-9561d53019df,cds_legacy_armor_heavy_arms_01_9tails_01,item_Name_cds_legacy_armor_heavy_arms_01_01_9tails01,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",4e0f7613-d986-49c5-8e5a-9a56d3cdb2a7,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_9tails_01.xml
BP_CRAFT_cds_legacy_armor_heavy_arms_01_crus01_01,80ee3b95-5665-4548-9e2d-d2067895c0ac,cds_legacy_armor_heavy_arms_01_crus01_01,item_Name_cds_legacy_armor_heavy_arms_01_crus01_01,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.06},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",9229d2c3-59f8-4e35-8e42-b512e31df4db,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_arms_01_crus01_01.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_01,cf98d3f9-24d1-47b2-9cb9-f7ba09e3571f,cds_legacy_armor_heavy_core_01_01_01,item_Name_cds_legacy_heavy_armor_01_core,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",e5af6fcb-b69c-42ae-859d-462ec2d78782,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_01.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_02,d1be54f2-e270-4aa1-8b14-9560711a39ae,cds_legacy_armor_heavy_core_01_01_02,item_Name_cds_legacy_armor_heavy_core_01_01_02,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",df290cfd-f2af-4c27-b537-d18e63b99381,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_02.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_03,3032438e-76c3-4fe9-a25f-2e59013b5904,cds_legacy_armor_heavy_core_01_01_03,item_Name_cds_legacy_armor_heavy_core_01_01_03,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",c14bf1d1-f552-44a5-937a-399807526a6a,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_03.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_04,f3213ddb-0cf8-41ea-bd56-30de1ff8fd6e,cds_legacy_armor_heavy_core_01_01_04,item_Name_cds_legacy_armor_heavy_core_01_01_04,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",3d743f9d-6d73-490b-af3d-7896e89ab07d,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_04.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_05,0d59459b-a1bc-4922-8531-169f271013f5,cds_legacy_armor_heavy_core_01_01_05,item_Name_cds_legacy_armor_heavy_core_01_01_05,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",176c4704-59d0-4b92-9cae-be050b0578bb,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_05.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_06,7c2b7cfe-1dfc-405c-804b-72503d2ebfed,cds_legacy_armor_heavy_core_01_01_06,item_Name_cds_legacy_armor_heavy_core_01_01_06,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",f3504e11-817b-484a-9fc2-dea97845458f,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_06.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_07,49dd9b84-23cd-45de-abcf-63170b082b11,cds_legacy_armor_heavy_core_01_01_07,item_Name_cds_legacy_armor_heavy_core_01_01_07,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",b04125b1-40b2-4b4c-9001-b5b0cfd029ba,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_07.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_08,fe6dadf7-e2e0-4004-8925-c84483454e8a,cds_legacy_armor_heavy_core_01_01_08,item_Name_cds_legacy_armor_heavy_core_01_01_08,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",74e0ac45-7e8a-4b6d-8a98-84dd72d97943,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_08.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_09,5f6c37ae-8654-4d36-880b-2fae2813790d,cds_legacy_armor_heavy_core_01_01_09,item_Name_cds_legacy_armor_heavy_core_01_01_09,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",dd80da8e-c034-4e81-bdd0-59c67a15c147,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_09.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_10,aaaccbc3-aa86-4107-a249-152bb1313e32,cds_legacy_armor_heavy_core_01_01_10,item_Name_cds_legacy_armor_heavy_core_01_01_10,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",1031b7db-2a18-457e-908d-5a60e918fe16,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_10.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_11,01785efd-b9d8-49fb-a634-3aab7b7cb115,cds_legacy_armor_heavy_core_01_01_11,item_Name_cds_legacy_armor_heavy_core_01_01_11,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",7aa2d438-55d6-494f-a794-6b7aadef6b9c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_11.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_12,bd7a1487-f335-410a-964d-d612fa689cfb,cds_legacy_armor_heavy_core_01_01_12,item_Name_cds_legacy_armor_heavy_core_01_01_12,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",fd630cd6-9e98-4219-a75b-c5aca2b5a26b,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_12.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_13,11183b53-4e06-40f8-a645-0e6c6ae848f2,cds_legacy_armor_heavy_core_01_01_13,item_Name_cds_legacy_armor_heavy_core_01_01_13,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",84fd4d7f-022d-438d-9f26-5037da6a13ce,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_13.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_14,848737df-1725-4bf3-90a1-7fcbfaae7785,cds_legacy_armor_heavy_core_01_01_14,item_Name_cds_legacy_armor_heavy_core_01_01_14,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",6f20938c-0aec-4653-9c6d-2aaae742aa04,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_14.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_15,0aeaa1c2-31c0-46e3-9957-05c83ec48d14,cds_legacy_armor_heavy_core_01_01_15,item_Name_cds_legacy_armor_heavy_core_01_01_15,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",5d821792-cf55-4fb0-bac9-148aefec232e,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_15.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_16,1caee206-2648-4fd5-89d8-7887d3f92e92,cds_legacy_armor_heavy_core_01_01_16,item_Name_cds_legacy_armor_heavy_core_01_01_16,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",accb7281-4e90-49e3-8c70-7acd93a124e1,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_16.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_17,7c18157e-6b94-4f5a-a6a6-bd6b0718257c,cds_legacy_armor_heavy_core_01_01_17,item_Name_cds_legacy_armor_heavy_core_01_01_17,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",49836195-d239-4fcd-8660-672cb9d31ef9,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_17.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_18,e60f2abe-99b4-4343-adcc-ebb58da27873,cds_legacy_armor_heavy_core_01_01_18,item_Name_cds_legacy_armor_heavy_core_01_01_18,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",06fcf22d-118e-48d2-9d2e-e8c965dcc0cf,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_18.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_19,f35fa325-9bb1-4895-bfd6-cf3f36a3141b,cds_legacy_armor_heavy_core_01_01_19,item_Name_cds_legacy_armor_heavy_core_01_01_19,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",35a390d8-3e49-4910-8d1a-9c22c148184c,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_19.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_20,2d58d6d7-d116-4f26-b62b-3c77c39d027c,cds_legacy_armor_heavy_core_01_01_20,item_Name_cds_legacy_armor_heavy_core_01_01_20,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",db353c95-014c-472e-9d15-1fbcaf082ec9,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_20.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_01_hd_sec,c0d24124-2f68-4799-a2d8-00e72ef148f3,cds_legacy_armor_heavy_core_01_01_hd_sec,item_Name_cds_legacy_armor_heavy_core_01_01_hd_sec,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",eecab8dc-962d-4755-8d83-9c921722a7c5,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_01_hd_sec.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_9tails_01,7c7c5413-cef8-46ac-ac72-bc625e9493cd,cds_legacy_armor_heavy_core_01_9tails_01,item_Name_cds_legacy_armor_heavy_core_01_01_9tails01,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",f87a78b5-ec6b-46fc-9ab8-7709eed33a38,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_9tails_01.xml
BP_CRAFT_cds_legacy_armor_heavy_core_01_crus01_01,720afa6e-075d-43a1-882c-1724d56c047e,cds_legacy_armor_heavy_core_01_crus01_01,item_Name_cds_legacy_armor_heavy_core_01_crus01_01,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.07},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.02}]",0efc1241-a8db-420b-bbc7-4bf64f676a2b,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_core_01_crus01_01.xml
BP_CRAFT_cds_legacy_armor_heavy_helmet_01_01_01,35e498db-02e4-4963-9afa-ee08970c2036,cds_legacy_armor_heavy_helmet_01_01_01,item_Name_cds_legacy_heavy_armor_01_helmet,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01}]",39480ccf-608c-4e41-ab7b-d8821aef3b96,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_helmet_01_01_01.xml
BP_CRAFT_cds_legacy_armor_heavy_helmet_01_01_02,5fc35e71-19ff-4e2a-9f82-f9c968721838,cds_legacy_armor_heavy_helmet_01_01_02,item_Name_cds_legacy_armor_heavy_helmet_01_01_02,"[{""resource"":""989f9b73-f636-4f35-a81d-579dcbe3f0ab"",""minQuality"":0,""amount"":0.05},{""resource"":""fde0cd65-8827-4b23-804d-cc8845dfa7ac"",""minQuality"":0,""amount"":0.01}]",a579e2cb-64ab-432e-b4fe-39988b54de85,libs/foundry/records/crafting/blueprints/crafting/fpsgear/armour/combat/heavy/bp_craft_cds_legacy_armor_heavy_helmet_01_01_02.xml
