Entity Class,Name Key,Description Key,Display Name Key,Display Description Key,Display Type Key,Type GUID,Subtype GUID,Cargo Occupancy Unit,Cargo Occupancy Value,Cargo Occupancy SCU,Boxable,Unrefined,Raw,Refined,Controlled Substance Jurisdictions,Controlled Substance Max SCU,Legality Warning Source,Record GUID,Record Path
Commodities_Drink_bottle_gg_01_renew_a,item_NameDrink_bottle_gg_01_renew_a,item_DescDrink_bottle_gg_01_renew_a,item_NameDrink_bottle_gg_01_renew_a,item_DescDrink_bottle_gg_01_renew_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,599f624a-8170-4410-bec6-13a01dcbc690,SMicroCargoUnit,1100,0.0011,1,0,,,,,,a1f2f6c5-db54-4d5c-93ff-bf30803a4893,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_gg_01_renew_a.xml
Commodities_Drink_bottle_gg_01_renew_a,item_NameDrink_bottle_gg_01_renew_a,item_DescDrink_bottle_gg_01_renew_a,item_NameDrink_bottle_gg_01_renew_a,item_DescDrink_bottle_gg_01_renew_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,599f624a-8170-4410-bec6-13a01dcbc690,SMicroCargoUnit,1100,0.0011,1,0,,,,,,a1f2f6c5-db54-4d5c-93ff-bf30803a4893,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_gg_01_renew_a.xml
Commodities_Drink_bottle_gg_01_vitality_a,item_NameDrink_bottle_gg_01_vitality_a,item_DescDrink_bottle_gg_01_vitality_a,item_NameDrink_bottle_gg_01_vitality_a,item_DescDrink_bottle_gg_01_vitality_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,e15be967-35da-4dd8-be94-3731653bcbb3,SMicroCargoUnit,1100,0.0011,1,0,,,,,,cf31bfb3-9dd5-47f4-a8c4-e46c8d40289d,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_gg_01_vitality_a.xml
Commodities_Drink_bottle_gg_01_vitality_a,item_NameDrink_bottle_gg_01_vitality_a,item_DescDrink_bottle_gg_01_vitality_a,item_NameDrink_bottle_gg_01_vitality_a,item_DescDrink_bottle_gg_01_vitality_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,e15be967-35da-4dd8-be94-3731653bcbb3,SMicroCargoUnit,1100,0.0011,1,0,,,,,,cf31bfb3-9dd5-47f4-a8c4-e46c8d40289d,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_gg_01_vitality_a.xml
Commodities_Drink_bottle_gg_01_warrior_a,item_NameDrink_bottle_gg_01_warrior_a,item_DescDrink_bottle_gg_01_warrior_a,item_NameDrink_bottle_gg_01_warrior_a,item_DescDrink_bottle_gg_01_warrior_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,c89ea997-373b-45a6-90b9-bd2cb4057398,SMicroCargoUnit,1100,0.0011,1,0,,,,,,325531b0-a273-4bfc-a741-184d48ee3e2d,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_gg_01_warrior_a.xml
Commodities_Drink_bottle_gg_01_warrior_a,item_NameDrink_bottle_gg_01_warrior_a,item_DescDrink_bottle_gg_01_warrior_a,item_NameDrink_bottle_gg_01_warrior_a,item_DescDrink_bottle_gg_01_warrior_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,c89ea997-373b-45a6-90b9-bd2cb4057398,SMicroCargoUnit,1100,0.0011,1,0,,,,,,325531b0-a273-4bfc-a741-184d48ee3e2d,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_gg_01_warrior_a.xml
Commodities_Drink_bottle_hoffdor_01_a,item_NameDrink_bottle_hoffdor_01_a,item_DescDrink_bottle_hoffdor_01_a,item_NameDrink_bottle_hoffdor_01_a,item_DescDrink_bottle_hoffdor_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,54214ecd-80ba-45b3-aee6-c04eeedec253,SMicroCargoUnit,500,0.0005,1,0,,,,,,1497ad61-6211-404a-8ea2-4aa43d11c846,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_hoffdor_01_a.xml
Commodities_Drink_bottle_hoffdor_01_a,item_NameDrink_bottle_hoffdor_01_a,item_DescDrink_bottle_hoffdor_01_a,item_NameDrink_bottle_hoffdor_01_a,item_DescDrink_bottle_hoffdor_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,54214ecd-80ba-45b3-aee6-c04eeedec253,SMicroCargoUnit,500,0.0005,1,0,,,,,,1497ad61-6211-404a-8ea2-4aa43d11c846,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_hoffdor_01_a.xml
Commodities_Drink_bottle_llb_01_a,item_NameDrink_bottle_llb_01_a,item_DescDrink_bottle_llb_01_a,item_NameDrink_bottle_llb_01_a,item_DescDrink_bottle_llb_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,fc1b6ab5-d4b2-4486-81aa-29ccc7699bfa,SMicroCargoUnit,500,0.0005,1,0,,,,,,6a6d62c7-7a4c-41a6-962c-45cd6a26e8d0,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_llb_01_a.xml
Commodities_Drink_bottle_llb_01_a,item_NameDrink_bottle_llb_01_a,item_DescDrink_bottle_llb_01_a,item_NameDrink_bottle_llb_01_a,item_DescDrink_bottle_llb_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,fc1b6ab5-d4b2-4486-81aa-29ccc7699bfa,SMicroCargoUnit,500,0.0005,1,0,,,,,,6a6d62c7-7a4c-41a6-962c-45cd6a26e8d0,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_llb_01_a.xml
Commodities_Drink_bottle_llb_01_gen_a,item_NameDrink_bottle_llb_01_gen_a,item_DescDrink_bottle_llb_01_gen_a,item_NameDrink_bottle_llb_01_gen_a,item_DescDrink_bottle_llb_01_gen_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,97cdc51c-7b1e-41cf-afea-91a0915d5948,SMicroCargoUnit,500,0.0005,1,0,,,,,,ba27ea6e-4dbc-45f1-9667-6ee89f396e38,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_llb_01_gen_a.xml
Commodities_Drink_bottle_llb_01_gen_a,item_NameDrink_bottle_llb_01_gen_a,item_DescDrink_bottle_llb_01_gen_a,item_NameDrink_bottle_llb_01_gen_a,item_DescDrink_bottle_llb_01_gen_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,97cdc51c-7b1e-41cf-afea-91a0915d5948,SMicroCargoUnit,500,0.0005,1,0,,,,,,ba27ea6e-4dbc-45f1-9667-6ee89f396e38,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_llb_01_gen_a.xml
Commodities_Drink_bottle_llb_01_pike_a,item_NameDrink_bottle_llb_01_pike_a,item_DescDrink_bottle_llb_01_pike_a,item_NameDrink_bottle_llb_01_pike_a,item_DescDrink_bottle_llb_01_pike_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,090b9c63-99b3-49d8-acbd-73ae21a85541,SMicroCargoUnit,500,0.0005,1,0,,,,,,0c054a3c-d776-47c1-a27a-d3d3612909ec,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_llb_01_pike_a.xml
Commodities_Drink_bottle_llb_01_pike_a,item_NameDrink_bottle_llb_01_pike_a,item_DescDrink_bottle_llb_01_pike_a,item_NameDrink_bottle_llb_01_pike_a,item_DescDrink_bottle_llb_01_pike_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,090b9c63-99b3-49d8-acbd-73ae21a85541,SMicroCargoUnit,500,0.0005,1,0,,,,,,0c054a3c-d776-47c1-a27a-d3d3612909ec,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_llb_01_pike_a.xml
Commodities_Drink_bottle_lula_01_a,item_NameDrink_bottle_lula_01_a,item_DescDrink_bottle_lula_01_a,item_NameDrink_bottle_lula_01_a,item_DescDrink_bottle_lula_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,4c7d745e-7c7e-4e85-b42a-0229dced09ec,SMicroCargoUnit,800,0.0008,1,0,,,,,,80d5a99a-ced7-4599-8960-01193547d363,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_lula_01_a.xml
Commodities_Drink_bottle_lula_01_a,item_NameDrink_bottle_lula_01_a,item_DescDrink_bottle_lula_01_a,item_NameDrink_bottle_lula_01_a,item_DescDrink_bottle_lula_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,4c7d745e-7c7e-4e85-b42a-0229dced09ec,SMicroCargoUnit,800,0.0008,1,0,,,,,,80d5a99a-ced7-4599-8960-01193547d363,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_lula_01_a.xml
Commodities_Drink_bottle_milk_01_chocolate_a,item_NameDrink_bottle_milk_01_chocolate_a,item_DescDrink_bottle_milk_01_chocolate_a,item_NameDrink_bottle_milk_01_chocolate_a,item_DescDrink_bottle_milk_01_chocolate_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,3a099af5-dd0d-4d57-9e0d-9a0e36aa1e55,SMicroCargoUnit,710,0.00071,1,0,,,,,,082dcfe4-df71-47dd-892d-366e9e6c7d7e,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_milk_01_chocolate_a.xml
Commodities_Drink_bottle_milk_01_chocolate_a,item_NameDrink_bottle_milk_01_chocolate_a,item_DescDrink_bottle_milk_01_chocolate_a,item_NameDrink_bottle_milk_01_chocolate_a,item_DescDrink_bottle_milk_01_chocolate_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,3a099af5-dd0d-4d57-9e0d-9a0e36aa1e55,SMicroCargoUnit,710,0.00071,1,0,,,,,,082dcfe4-df71-47dd-892d-366e9e6c7d7e,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_milk_01_chocolate_a.xml
Commodities_Drink_bottle_smoltz_01_light_a,item_NameDrink_bottle_smoltz_01_light_a,item_DescDrink_bottle_smoltz_01_light_a,item_NameDrink_bottle_smoltz_01_light_a,item_DescDrink_bottle_smoltz_01_light_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,87ade2b7-cdc2-48f3-9773-16ffb845a2f2,SMicroCargoUnit,500,0.0005,1,0,,,,,,5a72c561-9ed4-4989-a428-32fff4ac0212,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoltz_01_light_a.xml
Commodities_Drink_bottle_smoltz_01_light_a,item_NameDrink_bottle_smoltz_01_light_a,item_DescDrink_bottle_smoltz_01_light_a,item_NameDrink_bottle_smoltz_01_light_a,item_DescDrink_bottle_smoltz_01_light_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,87ade2b7-cdc2-48f3-9773-16ffb845a2f2,SMicroCargoUnit,500,0.0005,1,0,,,,,,5a72c561-9ed4-4989-a428-32fff4ac0212,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoltz_01_light_a.xml
Commodities_Drink_bottle_smoothie_01_a,item_NameDrink_bottle_smoothie_01_a,item_DescDrink_bottle_smoothie_01_a,item_NameDrink_bottle_smoothie_01_a,item_DescDrink_bottle_smoothie_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,4fbb8a73-1f3c-4978-8407-5188d3c6f364,SMicroCargoUnit,790,0.00079,1,0,,,,,,be510dc5-6fd9-4245-b7bc-8fb3739070e5,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_a.xml
Commodities_Drink_bottle_smoothie_01_a,item_NameDrink_bottle_smoothie_01_a,item_DescDrink_bottle_smoothie_01_a,item_NameDrink_bottle_smoothie_01_a,item_DescDrink_bottle_smoothie_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,4fbb8a73-1f3c-4978-8407-5188d3c6f364,SMicroCargoUnit,790,0.00079,1,0,,,,,,be510dc5-6fd9-4245-b7bc-8fb3739070e5,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_a.xml
Commodities_Drink_bottle_smoothie_01_citrus_a,item_NameDrink_bottle_smoothie_01_citrus_a,item_DescDrink_bottle_smoothie_01_citrus_a,item_NameDrink_bottle_smoothie_01_citrus_a,item_DescDrink_bottle_smoothie_01_citrus_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,1dca5f22-9d98-4393-a194-de5a4dc64322,SMicroCargoUnit,790,0.00079,1,0,,,,,,116162f4-3089-492c-9111-14343cf9d6f3,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_citrus_a.xml
Commodities_Drink_bottle_smoothie_01_citrus_a,item_NameDrink_bottle_smoothie_01_citrus_a,item_DescDrink_bottle_smoothie_01_citrus_a,item_NameDrink_bottle_smoothie_01_citrus_a,item_DescDrink_bottle_smoothie_01_citrus_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,1dca5f22-9d98-4393-a194-de5a4dc64322,SMicroCargoUnit,790,0.00079,1,0,,,,,,116162f4-3089-492c-9111-14343cf9d6f3,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_citrus_a.xml
Commodities_Drink_bottle_smoothie_01_fv_a,item_NameDrink_bottle_smoothie_01_fv_a,item_DescDrink_bottle_smoothie_01_fv_a,item_NameDrink_bottle_smoothie_01_fv_a,item_DescDrink_bottle_smoothie_01_fv_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,78bef74d-b313-47a0-bf04-130702733a43,SMicroCargoUnit,790,0.00079,1,0,,,,,,e623f043-ab16-4332-b57b-87938307f30d,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_fv_a.xml
Commodities_Drink_bottle_smoothie_01_fv_a,item_NameDrink_bottle_smoothie_01_fv_a,item_DescDrink_bottle_smoothie_01_fv_a,item_NameDrink_bottle_smoothie_01_fv_a,item_DescDrink_bottle_smoothie_01_fv_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,78bef74d-b313-47a0-bf04-130702733a43,SMicroCargoUnit,790,0.00079,1,0,,,,,,e623f043-ab16-4332-b57b-87938307f30d,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_fv_a.xml
Commodities_Drink_bottle_smoothie_01_green_a,item_NameDrink_bottle_smoothie_01_green_a,item_DescDrink_bottle_smoothie_01_green_a,item_NameDrink_bottle_smoothie_01_green_a,item_DescDrink_bottle_smoothie_01_green_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,77eb2989-e504-429c-a2e8-547b918a0bd2,SMicroCargoUnit,790,0.00079,1,0,,,,,,35301480-7b7e-455f-a76a-77f474a00785,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_green_a.xml
Commodities_Drink_bottle_smoothie_01_green_a,item_NameDrink_bottle_smoothie_01_green_a,item_DescDrink_bottle_smoothie_01_green_a,item_NameDrink_bottle_smoothie_01_green_a,item_DescDrink_bottle_smoothie_01_green_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,77eb2989-e504-429c-a2e8-547b918a0bd2,SMicroCargoUnit,790,0.00079,1,0,,,,,,35301480-7b7e-455f-a76a-77f474a00785,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_smoothie_01_green_a.xml
Commodities_Drink_bottle_synergy_01_a,item_NameDrink_bottle_synergy_01_a,item_DescDrink_bottle_synergy_01_a,item_NameDrink_bottle_synergy_01_a,item_DescDrink_bottle_synergy_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,cc6c7c9d-0878-41f2-b870-7980b2e280f4,SMicroCargoUnit,710,0.00071,1,0,,,,,,01bf7a9f-924b-4758-afc2-b2914c65e7e8,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_synergy_01_a.xml
Commodities_Drink_bottle_synergy_01_a,item_NameDrink_bottle_synergy_01_a,item_DescDrink_bottle_synergy_01_a,item_NameDrink_bottle_synergy_01_a,item_DescDrink_bottle_synergy_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,cc6c7c9d-0878-41f2-b870-7980b2e280f4,SMicroCargoUnit,710,0.00071,1,0,,,,,,01bf7a9f-924b-4758-afc2-b2914c65e7e8,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_synergy_01_a.xml
Commodities_Drink_bottle_synergy_01_plus_a,item_NameDrink_bottle_synergy_01_plus_a,item_DescDrink_bottle_synergy_01_plus_a,item_NameDrink_bottle_synergy_01_plus_a,item_DescDrink_bottle_synergy_01_plus_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,b80de088-27e4-4d67-8c46-825ffddad32d,SMicroCargoUnit,710,0.00071,1,0,,,,,,5d24d606-36ce-4731-99ab-9633f9706b9f,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_synergy_01_plus_a.xml
Commodities_Drink_bottle_synergy_01_plus_a,item_NameDrink_bottle_synergy_01_plus_a,item_DescDrink_bottle_synergy_01_plus_a,item_NameDrink_bottle_synergy_01_plus_a,item_DescDrink_bottle_synergy_01_plus_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,b80de088-27e4-4d67-8c46-825ffddad32d,SMicroCargoUnit,710,0.00071,1,0,,,,,,5d24d606-36ce-4731-99ab-9633f9706b9f,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_synergy_01_plus_a.xml
Commodities_Drink_bottle_synergy_01_sport_a,item_NameDrink_bottle_synergy_01_sport_a,item_DescDrink_bottle_synergy_01_sport_a,item_NameDrink_bottle_synergy_01_sport_a,item_DescDrink_bottle_synergy_01_sport_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,89442f74-a951-48c2-ae87-b71ff8b86b36,SMicroCargoUnit,710,0.00071,1,0,,,,,,f7e18a3b-7fc5-4549-877a-7454dcf5dae6,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_synergy_01_sport_a.xml
Commodities_Drink_bottle_synergy_01_sport_a,item_NameDrink_bottle_synergy_01_sport_a,item_DescDrink_bottle_synergy_01_sport_a,item_NameDrink_bottle_synergy_01_sport_a,item_DescDrink_bottle_synergy_01_sport_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,89442f74-a951-48c2-ae87-b71ff8b86b36,SMicroCargoUnit,710,0.00071,1,0,,,,,,f7e18a3b-7fc5-4549-877a-7454dcf5dae6,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_synergy_01_sport_a.xml
Commodities_Drink_bottle_vestal_01_a,item_NameDrink_bottle_vestal_01_a,item_DescDrink_bottle_vestal_01_a,item_NameDrink_bottle_vestal_01_a,item_DescDrink_bottle_vestal_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,b0ff268a-e866-4321-8a88-f97a59937dca,SMicroCargoUnit,1100,0.0011,1,0,,,,,,fe4db3bc-e74b-4c5a-bc08-153529b755a9,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_vestal_01_a.xml
Commodities_Drink_bottle_vestal_01_a,item_NameDrink_bottle_vestal_01_a,item_DescDrink_bottle_vestal_01_a,item_NameDrink_bottle_vestal_01_a,item_DescDrink_bottle_vestal_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,b0ff268a-e866-4321-8a88-f97a59937dca,SMicroCargoUnit,1100,0.0011,1,0,,,,,,fe4db3bc-e74b-4c5a-bc08-153529b755a9,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_vestal_01_a.xml
Commodities_Drink_bottle_water_01_a,item_NameDrink_bottle_water_01_a,item_DescDrink_bottle_water_01_a,item_NameDrink_bottle_water_01_a,item_DescDrink_bottle_water_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,a70ec197-02d4-4e0a-938c-1e5865563ef0,SMicroCargoUnit,1100,0.0011,1,0,,,,,,97e0a3d3-3130-4dc9-b944-cc8ac75ca2df,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_water_01_a.xml
Commodities_Drink_bottle_water_01_a,item_NameDrink_bottle_water_01_a,item_DescDrink_bottle_water_01_a,item_NameDrink_bottle_water_01_a,item_DescDrink_bottle_water_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,a70ec197-02d4-4e0a-938c-1e5865563ef0,SMicroCargoUnit,1100,0.0011,1,0,,,,,,97e0a3d3-3130-4dc9-b944-cc8ac75ca2df,libs/foundry/records/entities/commodities/food/commodities_drink_bottle_water_01_a.xml
Commodities_Drink_can_bm_01_a,item_NameDrink_can_bm_01_a,item_DescDrink_can_bm_01_a,item_NameDrink_can_bm_01_a,item_DescDrink_can_bm_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,3e5592be-9584-421f-81ac-1cdddc3bc5e4,SMicroCargoUnit,420,0.00042,1,0,,,,,,e25c35bf-7767-44af-b4f6-a0dfbff02c8c,libs/foundry/records/entities/commodities/food/commodities_drink_can_bm_01_a.xml
Commodities_Drink_can_bm_01_a,item_NameDrink_can_bm_01_a,item_DescDrink_can_bm_01_a,item_NameDrink_can_bm_01_a,item_DescDrink_can_bm_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,3e5592be-9584-421f-81ac-1cdddc3bc5e4,SMicroCargoUnit,420,0.00042,1,0,,,,,,e25c35bf-7767-44af-b4f6-a0dfbff02c8c,libs/foundry/records/entities/commodities/food/commodities_drink_can_bm_01_a.xml
Commodities_Drink_can_bm_01_mild_a,item_NameDrink_can_bm_01_mild_a,item_DescDrink_can_bm_01_mild_a,item_NameDrink_can_bm_01_mild_a,item_DescDrink_can_bm_01_mild_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,1f34ed0f-0d5e-45ce-ab9b-5b5d7b911e2b,SMicroCargoUnit,420,0.00042,1,0,,,,,,c7d01ef2-a0c3-445e-ac8b-5edf28bbe20e,libs/foundry/records/entities/commodities/food/commodities_drink_can_bm_01_mild_a.xml
Commodities_Drink_can_bm_01_mild_a,item_NameDrink_can_bm_01_mild_a,item_DescDrink_can_bm_01_mild_a,item_NameDrink_can_bm_01_mild_a,item_DescDrink_can_bm_01_mild_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,1f34ed0f-0d5e-45ce-ab9b-5b5d7b911e2b,SMicroCargoUnit,420,0.00042,1,0,,,,,,c7d01ef2-a0c3-445e-ac8b-5edf28bbe20e,libs/foundry/records/entities/commodities/food/commodities_drink_can_bm_01_mild_a.xml
Commodities_Drink_can_bm_01_rich_a,item_NameDrink_can_bm_01_rich_a,item_DescDrink_can_bm_01_rich_a,item_NameDrink_can_bm_01_rich_a,item_DescDrink_can_bm_01_rich_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,54fd8112-7ac7-4662-a798-86457c5d6497,SMicroCargoUnit,420,0.00042,1,0,,,,,,d3db0385-7f7a-45e1-91b4-7cf625bfa226,libs/foundry/records/entities/commodities/food/commodities_drink_can_bm_01_rich_a.xml
Commodities_Drink_can_bm_01_rich_a,item_NameDrink_can_bm_01_rich_a,item_DescDrink_can_bm_01_rich_a,item_NameDrink_can_bm_01_rich_a,item_DescDrink_can_bm_01_rich_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,54fd8112-7ac7-4662-a798-86457c5d6497,SMicroCargoUnit,420,0.00042,1,0,,,,,,d3db0385-7f7a-45e1-91b4-7cf625bfa226,libs/foundry/records/entities/commodities/food/commodities_drink_can_bm_01_rich_a.xml
Commodities_Drink_can_fizzz_01_a,item_NameDrink_can_fizzz_01_a,item_DescDrink_can_fizzz_01_a,item_NameDrink_can_fizzz_01_a,item_DescDrink_can_fizzz_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,0e3c48c4-7e94-4d9c-8534-818e74ef9072,SMicroCargoUnit,420,0.00042,1,0,,,,,,7a5a5281-6f11-4170-a02f-de73d68bb61a,libs/foundry/records/entities/commodities/food/commodities_drink_can_fizzz_01_a.xml
Commodities_Drink_can_fizzz_01_a,item_NameDrink_can_fizzz_01_a,item_DescDrink_can_fizzz_01_a,item_NameDrink_can_fizzz_01_a,item_DescDrink_can_fizzz_01_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,0e3c48c4-7e94-4d9c-8534-818e74ef9072,SMicroCargoUnit,420,0.00042,1,0,,,,,,7a5a5281-6f11-4170-a02f-de73d68bb61a,libs/foundry/records/entities/commodities/food/commodities_drink_can_fizzz_01_a.xml
Commodities_Drink_can_fizzz_01_berry_a,item_NameDrink_can_fizzz_01_berry_a,item_DescDrink_can_fizzz_01_berry_a,item_NameDrink_can_fizzz_01_berry_a,item_DescDrink_can_fizzz_01_berry_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,8ec4a9fc-16bb-4ac4-863d-e0626fb7f930,SMicroCargoUnit,420,0.00042,1,0,,,,,,7666f1b5-1ce5-4bd4-ba89-36d6ad7a4600,libs/foundry/records/entities/commodities/food/commodities_drink_can_fizzz_01_berry_a.xml
Commodities_Drink_can_fizzz_01_berry_a,item_NameDrink_can_fizzz_01_berry_a,item_DescDrink_can_fizzz_01_berry_a,item_NameDrink_can_fizzz_01_berry_a,item_DescDrink_can_fizzz_01_berry_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,8ec4a9fc-16bb-4ac4-863d-e0626fb7f930,SMicroCargoUnit,420,0.00042,1,0,,,,,,7666f1b5-1ce5-4bd4-ba89-36d6ad7a4600,libs/foundry/records/entities/commodities/food/commodities_drink_can_fizzz_01_berry_a.xml
Commodities_Drink_can_fizzz_01_muscat_a,item_NameDrink_can_fizzz_01_muscat_a,item_DescDrink_can_fizzz_01_muscat_a,item_NameDrink_can_fizzz_01_muscat_a,item_DescDrink_can_fizzz_01_muscat_a,items_commodities_type_drink,602269e1-6e26-457d-b251-02ec4acb3f37,d611fa4a-278b-4f85-997a-8e8f2fb9aa00,SMicroCargoUnit,420,0.00042,1,0,,,,,,3061a320-92d5-41c2-9384-bf38af979540,libs/foundry/records/entities/commodities/food/commodities_drink_can_fizzz_01_muscat_a.xml
