Generator Class,Handler Type,Handler Debug Name,Handler Not For Release,Handler Work In Progress,Faction Reputation GUID,Reputation Scope GUID,Contract Section,Contract ID,Contract Debug Name,Contract Not For Release,Contract Work In Progress,Template GUID,Template Class,Title Key,Description Key,Contractor Key,Title Variant Keys,Description Variant Keys,String Param Overrides,Location Tag GUIDs,Location Tag Classes,Max Instances,Max Instances Per Player,Respawn Time,Respawn Time Variation,Instance Life Time,Instance Life Time Variation,Contract Buy In Amount,Time To Complete,Difficulty Profile GUID,Difficulty Profile Class,Mechanical Skill,Mental Load,Risk Of Loss,Game Knowledge,Record GUID,Record Path
Event_Luminalia,ContractGeneratorHandler_List,Luminalia_List,0,0,,,contracts,7b2aaadd-256d-485e-8c9d-52b5a3dde749,Luminalia_3,0,0,01d8132b-6817-43a6-a79e-b8a51598951d,Courier,civilian_localdelivery_holiday_title_001,LocalDelivery_desc,civilian_localdelivery_holiday_from_001,,,Contractor=civilian_localdelivery_holiday_from_001 | Description=LocalDelivery_desc | Title=civilian_localdelivery_holiday_title_001,295cbc3e-16fb-46ae-ba3c-2d8882106d97 | 13abec13-80ce-4fda-917a-c2e2225b0268 | 68f6f0e0-e226-417f-b1b6-a00c33de70c1 | c5b38262-c6ca-4207-aaae-a5b2488fb848 | 53e4b9af-aaa7-47f5-a497-5e06b44f9972, |  |  |  | ,-1,2,0,0,10,5,0,25,10c9c92a-d7bd-485e-9f90-c7e42e953130,Event_DifficultyProfile,Zero_risk_of_action_2,Routine_light_work_3,Barely_even_breaking_a_sweat_2,FPS_mechanics_walk_shoot_mobiGlass_2,ce59ca95-997e-4301-adfa-a1cfaa131a02,libs/foundry/records/contracts/contractgenerator/event_luminalia.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,3d85de42-90d8-420e-a92a-15eca300b14f,GoblinG_ResourceGathering_Stanton1_Intro,0,0,f583a48b-dfb3-4140-b6f6-deae7151dc76,HaulCargo_AtoB_GoblinG_Intro,GoblinG_Hurston_ResourceGathering_Title_Intro,GoblinG_Hurston_ResourceGathering_Desc_Intro,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_ResourceGathering_Desc_Intro | Title=GoblinG_Hurston_ResourceGathering_Title_Intro | TitleHUD=GoblinG_Hurston_ResourceGathering_Title_Intro,13abec13-80ce-4fda-917a-c2e2225b0268 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,30,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,3c269783-95f2-403d-b719-08c45b8d25e8,GoblinG_ResourceGathering_Stanton1,0,0,436846f0-d577-40c2-84c6-3004d53f922b,HaulCargo_OpenDelivery,GoblinG_Hurston_ResourceGathering_Title,GoblinG_Hurston_ResourceGathering_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_ResourceGathering_Desc | Title=GoblinG_Hurston_ResourceGathering_Title | TitleHUD=GoblinG_Hurston_ResourceGathering_Title,,,100,1,0,0,10,5,0,0,,,,,,,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,5091ec5c-430f-48f9-ba57-c7bd1314351f,GoblinG_RecoverCargo_S_Stanton1,0,0,9bb33b2d-d602-4b2b-a02f-90cc576c3df2,RecoverCargo_MultiDropOff,GoblinG_Hurston_RecoverCargo_S_Title,GoblinG_Hurston_RecoverCargo_S_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_RecoverCargo_S_Desc | Title=GoblinG_Hurston_RecoverCargo_S_Title | TitleHUD=GoblinG_Hurston_RecoverCargo_S_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 13abec13-80ce-4fda-917a-c2e2225b0268 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,,,0,23.2,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,4b0b5409-4104-452f-9205-d466a1d8a307,GoblinG_RecoverCargo_L_Stanton1,0,0,9bb33b2d-d602-4b2b-a02f-90cc576c3df2,RecoverCargo_MultiDropOff,GoblinG_Hurston_RecoverCargo_L_Title,GoblinG_Hurston_RecoverCargo_L_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_RecoverCargo_L_Desc | Title=GoblinG_Hurston_RecoverCargo_L_Title | TitleHUD=GoblinG_Hurston_RecoverCargo_L_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 13abec13-80ce-4fda-917a-c2e2225b0268 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,10,5,0,31.4,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,634be5cd-a038-48e9-aa8d-49ad15eade7c,GoblinG_RecoverCargoFPS_S_Stanton1,0,0,537cf290-c0cc-4010-b5ec-a3a0bcc14cec,RecoverCargoFPS_MultiDropOff,GoblinG_Hurston_RecoverCargoFPS_S_Title,GoblinG_Hurston_RecoverCargoFPS_S_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_RecoverCargoFPS_S_Desc | Title=GoblinG_Hurston_RecoverCargoFPS_S_Title | TitleHUD=GoblinG_Hurston_RecoverCargoFPS_S_Title,13abec13-80ce-4fda-917a-c2e2225b0268 | 1dcaf9e0-9b99-4c2d-83e3-faba4ef7673a | f932fa66-6174-4b0a-b03c-d5c7578d3e44 | 3fcd065f-5d40-4ad8-ae12-3868726d0c96 | 8529acc7-8444-4466-8712-41cfbb15a993 | 458b9c78-641a-4aec-9e2b-b7723635ba90 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,100,1,0,0,10,5,0,21,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,4f777949-5f13-4d9f-9d36-745c8aa120d5,GoblinG_RecoverCargoFPS_L_Stanton1,0,0,537cf290-c0cc-4010-b5ec-a3a0bcc14cec,RecoverCargoFPS_MultiDropOff,GoblinG_Hurston_RecoverCargoFPS_L_Title,GoblinG_Hurston_RecoverCargoFPS_L_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_RecoverCargoFPS_L_Desc | Title=GoblinG_Hurston_RecoverCargoFPS_L_Title | TitleHUD=GoblinG_Hurston_RecoverCargoFPS_L_Title,13abec13-80ce-4fda-917a-c2e2225b0268 | 458b9c78-641a-4aec-9e2b-b7723635ba90 | 8529acc7-8444-4466-8712-41cfbb15a993 | c964824b-d2cd-4fe2-ba13-5b7e791ed485 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,100,1,0,0,5,2,0,37,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,61e72556-bfd6-4b9f-af4c-817e9d9202b0,GoblinG_SupportAttackedShip_S_Stanton1,0,0,67b2a1b1-9cc0-4527-a367-d58577327d69,SupportAttackedShip,GoblinG_Hurston_SupportAttackedShip_S_Title,GoblinG_Hurston_SupportAttackedShip_S_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_SupportAttackedShip_S_Desc | Title=GoblinG_Hurston_SupportAttackedShip_S_Title | TitleHUD=GoblinG_Hurston_SupportAttackedShip_S_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | 13abec13-80ce-4fda-917a-c2e2225b0268 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,10,5,0,15,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,cf230e93-0c70-4ffc-b929-bca331cc6a96,GoblinG_SupportAttackedShip_L_Stanton1,0,0,67b2a1b1-9cc0-4527-a367-d58577327d69,SupportAttackedShip,GoblinG_Hurston_SupportAttackedShip_L_Title,GoblinG_Hurston_SupportAttackedShip_L_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_SupportAttackedShip_L_Desc | Title=GoblinG_Hurston_SupportAttackedShip_L_Title | TitleHUD=GoblinG_Hurston_SupportAttackedShip_L_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | 13abec13-80ce-4fda-917a-c2e2225b0268 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,10,5,0,15,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,6a1de984-7ac6-4f11-afc2-f08d3e2a9976,GoblinG_HaulCargo_S_Stanton1,0,0,2e607a7a-c661-4b5d-b38f-90b53ab4225c,HaulCargo_AtoB_GoblinG_Small,GoblinG_Hurston_HaulCargo_S_Title,GoblinG_Hurston_HaulCargo_S_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_HaulCargo_S_Desc | Title=GoblinG_Hurston_HaulCargo_S_Title | TitleHUD=GoblinG_Hurston_HaulCargo_S_Title,13abec13-80ce-4fda-917a-c2e2225b0268 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,16.2,e875ecd9-80a7-4b72-a6ec-5fce274e84e6,Event_LogisticsProfile,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,246286df-b162-4abd-8c5a-39a2f014c16a,GoblinG_HaulCargo_M_Stanton1,0,0,37828e64-28a7-4499-ae71-32500d87d253,HaulCargo_AtoB_GoblinG_Medium,GoblinG_Hurston_HaulCargo_M_Title,GoblinG_Hurston_HaulCargo_M_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_HaulCargo_M_Desc | Title=GoblinG_Hurston_HaulCargo_M_Title | TitleHUD=GoblinG_Hurston_HaulCargo_M_Title,13abec13-80ce-4fda-917a-c2e2225b0268 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,17.8,e875ecd9-80a7-4b72-a6ec-5fce274e84e6,Event_LogisticsProfile,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton1,1,0,,,contracts,27beda25-ba0e-4fff-b6ec-a08c22dfaffa,GoblinG_HaulCargo_L_Stanton1,0,0,9ae04bf0-3f7d-4fdc-8b4d-5569d4c29dc5,HaulCargo_AtoB_GoblinG_Large,GoblinG_Hurston_HaulCargo_L_Title,GoblinG_Hurston_HaulCargo_L_Desc,GoblinG_Hurston_ResourceGathering_From,,,Contractor=GoblinG_Hurston_ResourceGathering_From | Description=GoblinG_Hurston_HaulCargo_L_Desc | Title=GoblinG_Hurston_HaulCargo_L_Title | TitleHUD=GoblinG_Hurston_HaulCargo_L_Title,13abec13-80ce-4fda-917a-c2e2225b0268 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,31,e875ecd9-80a7-4b72-a6ec-5fce274e84e6,Event_LogisticsProfile,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,96304826-e085-4e86-b2c4-bb58cedc073d,GoblinG_ResourceGathering_Stanton2_Intro,0,0,f583a48b-dfb3-4140-b6f6-deae7151dc76,HaulCargo_AtoB_GoblinG_Intro,GoblinG_Crusader_ResourceGathering_Title_Intro,GoblinG_Crusader_ResourceGathering_Desc_Intro,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_ResourceGathering_Desc_Intro | Title=GoblinG_Crusader_ResourceGathering_Title_Intro | TitleHUD=GoblinG_Crusader_ResourceGathering_Title_Intro,2e415c27-168d-4129-a216-7632f74eb911 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,30,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,b56e18f3-259b-4c84-aeef-81797823f5fc,GoblinG_ResourceGathering_Stanton2,0,0,436846f0-d577-40c2-84c6-3004d53f922b,HaulCargo_OpenDelivery,GoblinG_Crusader_ResourceGathering_Title,GoblinG_Crusader_ResourceGathering_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_ResourceGathering_Desc | Title=GoblinG_Crusader_ResourceGathering_Title | TitleHUD=GoblinG_Crusader_ResourceGathering_Title,,,100,1,0,0,10,5,0,0,,,,,,,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,dfb41f8f-c0a4-45d4-ae17-94ba18bf7884,GoblinG_RecoverCargo_S_Stanton2,0,0,9bb33b2d-d602-4b2b-a02f-90cc576c3df2,RecoverCargo_MultiDropOff,GoblinG_Crusader_RecoverCargo_S_Title,GoblinG_Crusader_RecoverCargo_S_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_RecoverCargo_S_Desc | Title=GoblinG_Crusader_RecoverCargo_S_Title | TitleHUD=GoblinG_Crusader_RecoverCargo_S_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2e415c27-168d-4129-a216-7632f74eb911 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,10,5,0,23.2,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,9a1dcf89-b5df-4787-a62e-65e5c74d84f7,GoblinG_RecoverCargo_L_Stanton2,0,0,9bb33b2d-d602-4b2b-a02f-90cc576c3df2,RecoverCargo_MultiDropOff,GoblinG_Crusader_RecoverCargo_L_Title,GoblinG_Crusader_RecoverCargo_L_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_RecoverCargo_L_Desc | Title=GoblinG_Crusader_RecoverCargo_L_Title | TitleHUD=GoblinG_Crusader_RecoverCargo_L_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 2e415c27-168d-4129-a216-7632f74eb911 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,5,2,0,31.4,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,8abf7ff6-9f52-4421-a3c3-16a9aae6a9d7,GoblinG_RecoverCargoFPS_S_Stanton2,0,0,537cf290-c0cc-4010-b5ec-a3a0bcc14cec,RecoverCargoFPS_MultiDropOff,GoblinG_Crusader_RecoverCargoFPS_S_Title,GoblinG_Crusader_RecoverCargoFPS_S_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_RecoverCargoFPS_S_Desc | Title=GoblinG_Crusader_RecoverCargoFPS_S_Title | TitleHUD=GoblinG_Crusader_RecoverCargoFPS_S_Title,2e415c27-168d-4129-a216-7632f74eb911 | 1dcaf9e0-9b99-4c2d-83e3-faba4ef7673a | f932fa66-6174-4b0a-b03c-d5c7578d3e44 | 3fcd065f-5d40-4ad8-ae12-3868726d0c96 | 458b9c78-641a-4aec-9e2b-b7723635ba90 | 8529acc7-8444-4466-8712-41cfbb15a993 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  |  |  | ,100,1,0,0,10,5,0,21,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,79c55573-9a7e-4dad-8fce-5927f6527770,GoblinG_RecoverCargoFPS_L_Stanton2,0,0,537cf290-c0cc-4010-b5ec-a3a0bcc14cec,RecoverCargoFPS_MultiDropOff,GoblinG_Crusader_RecoverCargoFPS_L_Title,GoblinG_Crusader_RecoverCargoFPS_L_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_RecoverCargoFPS_L_Desc | Title=GoblinG_Crusader_RecoverCargoFPS_L_Title | TitleHUD=GoblinG_Crusader_RecoverCargoFPS_L_Title,8529acc7-8444-4466-8712-41cfbb15a993 | c964824b-d2cd-4fe2-ba13-5b7e791ed485 | 2e415c27-168d-4129-a216-7632f74eb911 | 458b9c78-641a-4aec-9e2b-b7723635ba90 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  |  | ,100,1,0,0,10,5,0,37,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,6b64a540-6119-4d66-b07e-9635ef3ca7cb,GoblinG_SupportAttackedShip_S_Stanton2,0,0,67b2a1b1-9cc0-4527-a367-d58577327d69,SupportAttackedShip,GoblinG_Crusader_SupportAttackedShip_S_Title,GoblinG_Crusader_SupportAttackedShip_S_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_SupportAttackedShip_S_Desc | Title=GoblinG_Crusader_SupportAttackedShip_S_Title | TitleHUD=GoblinG_Crusader_SupportAttackedShip_S_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | 2e415c27-168d-4129-a216-7632f74eb911 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,5,2,0,15,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Normal_PvE_only_action_4,Moments_of_concentration_required_4,Minimal_danger_FPS_NOT_ship_action_3,Flight_mechanics_fly_dock_quantum_3,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,ba634a53-25e6-4d01-9a82-4840dbbdbd98,GoblinG_SupportAttackedShip_L_Stanton2,0,0,67b2a1b1-9cc0-4527-a367-d58577327d69,SupportAttackedShip,GoblinG_Crusader_SupportAttackedShip_L_Title,GoblinG_Crusader_SupportAttackedShip_L_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_SupportAttackedShip_L_Desc | Title=GoblinG_Crusader_SupportAttackedShip_L_Title | TitleHUD=GoblinG_Crusader_SupportAttackedShip_L_Title,f00b6f01-7245-437d-9c41-da6a00e2df43 | 2e415c27-168d-4129-a216-7632f74eb911 | bc928e7d-1e52-416f-86f3-2f4d19025743 | 6804b0a9-b01d-4c9a-8063-67784bd0f021, |  |  | ,100,1,0,0,5,2,0,15,27f773a1-7c17-4a1e-a91f-8fb3c53bae01,General,Hard_PvE_or_Easy_PvP_action_5,Moments_of_concentration_required_4,Ship_could_get_damaged_Could_lose_cargo_4,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,d71aff54-93ec-4e95-a90c-b406f8694a73,GoblinG_HaulCargo_S_Stanton2,0,0,2e607a7a-c661-4b5d-b38f-90b53ab4225c,HaulCargo_AtoB_GoblinG_Small,GoblinG_Crusader_HaulCargo_S_Title,GoblinG_Crusader_HaulCargo_S_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_HaulCargo_S_Desc | Title=GoblinG_Crusader_HaulCargo_S_Title | TitleHUD=GoblinG_Crusader_HaulCargo_S_Title,2e415c27-168d-4129-a216-7632f74eb911 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,16.2,e875ecd9-80a7-4b72-a6ec-5fce274e84e6,Event_LogisticsProfile,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
GoblinG_Generator,ContractGeneratorHandler_List,GoblinG_Stanton2,1,0,,,contracts,b0ba7674-734b-48b2-9e83-65864d310451,GoblinG_HaulCargo_M_Stanton2,0,0,37828e64-28a7-4499-ae71-32500d87d253,HaulCargo_AtoB_GoblinG_Medium,GoblinG_Crusader_HaulCargo_M_Title,GoblinG_Crusader_HaulCargo_M_Desc,GoblinG_Crusader_ResourceGathering_From,,,Contractor=GoblinG_Crusader_ResourceGathering_From | Description=GoblinG_Crusader_HaulCargo_M_Desc | Title=GoblinG_Crusader_HaulCargo_M_Title | TitleHUD=GoblinG_Crusader_HaulCargo_M_Title,2e415c27-168d-4129-a216-7632f74eb911 | 4d1faea9-c795-41ab-94b0-a2d1885a3355 | bcd41861-4115-44a0-9433-b52c48d015bb | 11e7419c-3a19-416f-9474-695d94980088 | adf3f93c-32e0-4d0c-bbba-2509df5ddd38, |  |  |  | ,100,1,0,0,10,5,0,17.8,e875ecd9-80a7-4b72-a6ec-5fce274e84e6,Event_LogisticsProfile,Easy_PvE_only_action_3,Routine_light_work_3,Minimal_danger_FPS_NOT_ship_action_3,Standard_understanding_FPS_flight_professions_4,9a501367-1c36-4dda-8326-0c3a75896e26,libs/foundry/records/contracts/contractgenerator/gobling_generator.xml
