Entity Class,Composition GUID,Composition Class,Global Params GUID,Global Params Class,Audio Params GUID,Audio Params Class,Density Class GUID,Density Class,Filled Factor,Glow Curve Power,Glow Lerp Speed,Allow Auto Respawning,Record GUID,Record Path
MineableRock_test_Borase,cd98e34f-41d5-4525-a404-2f053e7d350e,TestCompositionPreset_Borase,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,ca4189a6-4ced-4502-898b-d181e31cf79d,libs/foundry/records/entities/mineable/mineablerock_test_borase.xml
MineableRock_test_Copper,8796ef61-fa06-4fb2-b9c5-cda0583b294b,TestCompositionPreset_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,ee9ee8ad-60f3-46bb-ad01-c93b0f571bae,libs/foundry/records/entities/mineable/mineablerock_test_copper.xml
MineableRock_test_Corundum,2890fcdf-de40-499b-a976-184cb3faa5ae,TestCompositionPreset_Corundum,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,40c2a52e-9c87-482c-842e-5a311a51c6e6,libs/foundry/records/entities/mineable/mineablerock_test_corundum.xml
MineableRock_test_Gold,4104708c-63a1-4dba-935d-c026175fba48,TestCompositionPreset_Gold,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,96fa9d8c-92d4-4d0f-82b7-9e34032bac5a,libs/foundry/records/entities/mineable/mineablerock_test_gold.xml
MineableRock_test_Hephasestanite,c260e40a-137e-4cca-ab82-181ef161ff29,TestCompositionPreset_Hephasestanite,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,40c75327-274f-416b-987c-a162fc3cdb83,libs/foundry/records/entities/mineable/mineablerock_test_hephasestanite.xml
MineableRock_test_Iron,ac3dc70a-5925-4a74-95eb-78e1c7456bb7,TestCompositionPreset_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,b80fadf6-a0f0-458a-a380-72e28b64272c,libs/foundry/records/entities/mineable/mineablerock_test_iron.xml
MineableRock_test_Laranite,b6c037a1-c6ca-426f-aa5d-e1f0d01016ff,TestCompositionPreset_Laranite,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,984e4641-4bfc-4b65-8b69-375352ebb9cd,libs/foundry/records/entities/mineable/mineablerock_test_laranite.xml
MineableRock_test_Quantainium,25ee6b21-7dc6-4326-a85e-bed6aea0752c,TestCompositionPreset_Quantainium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,190d3000-82dc-4547-985c-4d6446b8ab57,libs/foundry/records/entities/mineable/mineablerock_test_quantainium.xml
MineableRock_test_Quartz,04e07598-9746-4758-985c-25c8e642043c,TestCompositionPreset_Quartz,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,85c50ee3-e0be-455b-9fb5-685dd6f35fc3,libs/foundry/records/entities/mineable/mineablerock_test_quartz.xml
MineableRock_test_Taranite,7657d4dc-41d1-456a-b80a-5378985ecbc5,TestCompositionPreset_Taranite,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,eefc0165-5a80-4766-93f8-616fded42918,libs/foundry/records/entities/mineable/mineablerock_test_taranite.xml
MineableRock_test_Titanium,99cf557e-9126-4f1f-831d-03f1b1aa7561,TestCompositionPreset_Titanium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,64a5c2b3-cc7f-49d4-80af-e4f4953b556e,libs/foundry/records/entities/mineable/mineablerock_test_titanium.xml
MineableRock_test_Tungsten,26903b4e-4f4b-4ae9-8af3-7814fb0e5a02,TestCompositionPreset_Tungsten,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,ce046792-27f5-49ea-b880-a2400f15cd5a,libs/foundry/records/entities/mineable/mineablerock_test_tungsten.xml
MineableRock_test,7fd5b716-8e47-424b-87b4-4e475bd179a1,TestCompositionPreset,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,0d35214c-ef43-446c-8d3c-6be0c67bec64,libs/foundry/records/entities/mineable/mineablerock_test.xml
MineableRock,7fd5b716-8e47-424b-87b4-4e475bd179a1,TestCompositionPreset,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,5786b382-e37a-4fec-b4dc-fd74737386f1,libs/foundry/records/entities/mineable/mineablerock.xml
ObsidianMineableRock_Aluminium,7dfda2ad-0a76-4861-9681-5ce8e85f8da6,ObsidianDeposit_Aluminium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,a2f06585-ad3a-4afd-8836-85890a53ecda,libs/foundry/records/entities/mineable/obsidianmineablerock_aluminium.xml
ObsidianMineableRock_Copper,29f1dd92-a3ae-4c16-aab5-8cf964425aa8,ObsidianDeposit_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,0fa27c76-5c59-457a-be56-1a903dfc1b79,libs/foundry/records/entities/mineable/obsidianmineablerock_copper.xml
ObsidianMineableRock_Corundum,9c2e6dfd-ebe6-4937-9cc3-7bf0b5e86405,ObsidianDeposit_Corundum,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,ffc60e29-1a49-4261-b4ca-7f16fd2a25a7,libs/foundry/records/entities/mineable/obsidianmineablerock_corundum.xml
ObsidianMineableRock_Iron,fcb57e79-ac88-4173-aea2-c2765823475c,ObsidianDeposit_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,666141b6-036f-425d-b8d9-ec234f432c94,libs/foundry/records/entities/mineable/obsidianmineablerock_iron.xml
ObsidianMineableRock_Quartz,e67d273f-7ab9-49f9-858d-8c57a43905c8,ObsidianDeposit_Quartz,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,ec2ce236-28fc-4a59-83b3-06de8858ce2a,libs/foundry/records/entities/mineable/obsidianmineablerock_quartz.xml
ObsidianMineableRock_Silicon,47a8478a-189c-4c41-a834-6cc87a490495,ObsidianDeposit_Silicon,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,326ba1c5-b3fc-406d-8e4b-9fbcb3c1dfa0,libs/foundry/records/entities/mineable/obsidianmineablerock_silicon.xml
ObsidianMineableRock_Tin,3e8f5903-6121-496b-8b82-c63af87267ee,ObsidianDeposit_Tin,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,5f2af43a-80e3-4bc2-a64e-a3a55b495cb2,libs/foundry/records/entities/mineable/obsidianmineablerock_tin.xml
ObsidianMineableRock_Titanium,457f6c67-a410-4922-899c-7a9311cc4e7c,ObsidianDeposit_Titanium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,8f8dd98d-3de8-47ec-ba3c-88a94de377a7,libs/foundry/records/entities/mineable/obsidianmineablerock_titanium.xml
ObsidianMineableRock_Tungsten,c521b11a-4c13-41a8-96da-abba2db7c167,ObsidianDeposit_Tungsten,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,35c829ad-ae71-4b29-90b1-c4cad19c6c76,libs/foundry/records/entities/mineable/obsidianmineablerock_tungsten.xml
ObsidianMineableRock,07374f98-ddb2-4dcf-884f-cec5af8d4db0,ObsidianDeposit,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,a5a36d6d-ec6e-4e4a-a5e4-6e6534c3630f,libs/foundry/records/entities/mineable/obsidianmineablerock.xml
QuantaniumMineableRock,0b6f84a8-f588-4679-a643-2295f6984dbd,QuantaniumDeposit,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,f0395a51-f847-4915-833a-b04fa36e7480,libs/foundry/records/entities/mineable/quantaniummineablerock.xml
QuartziteMineableRock_Aluminium,49a2e84d-7954-4850-a8a3-42af1fb8003d,QuartziteDeposit_Aluminium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,98ade9e6-81db-433a-9ddf-c43c47aa7ee5,libs/foundry/records/entities/mineable/quartzitemineablerock_aluminium.xml
QuartziteMineableRock_Copper,236ef921-09d8-48c2-9c5c-b660dba36502,QuartziteDeposit_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,2deaa62b-d33f-4ff0-a0a8-6b19605fc042,libs/foundry/records/entities/mineable/quartzitemineablerock_copper.xml
QuartziteMineableRock_Corundum,22aecd37-3fd0-494f-a899-057ea522d3b6,QuartziteDeposit_Corundum,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,73b1d188-cc50-4822-849e-8c576252922e,libs/foundry/records/entities/mineable/quartzitemineablerock_corundum.xml
QuartziteMineableRock_Iron,c0c653cc-89b3-4905-aacd-8ebd4b584922,QuartziteDeposit_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,b092eb05-8423-4c9b-b95b-cc28611b1ce5,libs/foundry/records/entities/mineable/quartzitemineablerock_iron.xml
QuartziteMineableRock_Quartz,7d41c7b9-f437-4600-95d2-f1ea8a544dda,QuartziteDeposit_Quartz,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,51d586b5-66ed-4a27-8a1c-ab18566b5d83,libs/foundry/records/entities/mineable/quartzitemineablerock_quartz.xml
QuartziteMineableRock_Silicon,59d0affa-9eb3-4ca4-8f39-15bce32dc8ec,QuartziteDeposit_Silicon,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,c8fbcc06-9f93-41b8-8bfb-e91550e3d0f1,libs/foundry/records/entities/mineable/quartzitemineablerock_silicon.xml
QuartziteMineableRock_Tin,579f8a26-0d19-4236-8cb9-177904006fb2,QuartziteDeposit_Tin,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,b6060bd7-2c24-4ee2-808f-b853f6cb2039,libs/foundry/records/entities/mineable/quartzitemineablerock_tin.xml
QuartziteMineableRock_Titanium,9f970af2-19c3-4de9-8479-083b669e01f8,QuartziteDeposit_Titanium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,64ca93d0-fdd9-4d1e-9a6c-8bc1dcf53fe9,libs/foundry/records/entities/mineable/quartzitemineablerock_titanium.xml
QuartziteMineableRock_Tungsten,e5eea342-672c-4845-b4e8-1981c63bf207,QuartziteDeposit_Tungsten,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,94452bdb-6d97-46bc-a4da-c180f553dd45,libs/foundry/records/entities/mineable/quartzitemineablerock_tungsten.xml
QuartziteMineableRock,ede05c06-1752-44a4-8b86-3489bcd8fa5b,QuartziteDeposit,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,b9d1726f-4d1a-4d65-befd-bd1157e7b654,libs/foundry/records/entities/mineable/quartzitemineablerock.xml
ShaleMineableRock_Aluminium,81da9c51-2dc9-4a00-85eb-5781e5de6425,ShaleDeposit_Aluminium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,651bc111-f1a0-43c9-998f-333ffaf0fd5b,libs/foundry/records/entities/mineable/shalemineablerock_aluminium.xml
ShaleMineableRock_Copper,aef0a6e8-e4f5-45bb-9edb-f58d18acaf21,ShaleDeposit_Copper,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,34c72d4d-52b4-4623-a58d-4039992a4d78,libs/foundry/records/entities/mineable/shalemineablerock_copper.xml
ShaleMineableRock_Corundum,62b57523-a4dd-48da-aad5-6bd131f7bbd3,ShaleDeposit_Corundum,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,22d16043-079e-48f9-930a-e8fdd0af4e59,libs/foundry/records/entities/mineable/shalemineablerock_corundum.xml
ShaleMineableRock_Iron,c0e320f0-b6bc-466f-bc07-3422bac7ce5c,ShaleDeposit_Iron,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,df66a0b3-8546-4f2f-bc03-9770d4682baa,libs/foundry/records/entities/mineable/shalemineablerock_iron.xml
ShaleMineableRock_Quartz,0bc82e9d-c0c8-4ffb-961c-28139b9be554,ShaleDeposit_Quartz,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,8668c269-db0e-4501-99d3-ce64d0aead92,libs/foundry/records/entities/mineable/shalemineablerock_quartz.xml
ShaleMineableRock_Silicon,1068347f-f2d2-4d5f-95a8-c58745ca1175,ShaleDeposit_Silicon,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,0ff667eb-b4af-4995-a7fc-dcdde1cff132,libs/foundry/records/entities/mineable/shalemineablerock_silicon.xml
ShaleMineableRock_Tin,887032ca-b821-41ad-bd60-e1742d67c2bc,ShaleDeposit_Tin,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,ca93e244-33ff-4982-b0a0-615281343eb5,libs/foundry/records/entities/mineable/shalemineablerock_tin.xml
ShaleMineableRock_Titanium,d37d2ed4-3244-47b9-b3f9-6c7c99b2860b,ShaleDeposit_Titanium,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,b8a7b846-6fc2-44e9-83fa-b9004aa93786,libs/foundry/records/entities/mineable/shalemineablerock_titanium.xml
ShaleMineableRock_Tungsten,f0373571-0f08-44df-96a1-0efc20a17728,ShaleDeposit_Tungsten,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,f947767d-7406-494a-8ead-d193fb233c6a,libs/foundry/records/entities/mineable/shalemineablerock_tungsten.xml
ShaleMineableRock,d18f0859-44bd-45c2-a98c-85456279ed77,ShaleDeposit,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,aa7b4473-a212-4f68-b91f-d1f33b343f43,libs/foundry/records/entities/mineable/shalemineablerock.xml
TestMineableRockModelTags,7fd5b716-8e47-424b-87b4-4e475bd179a1,TestCompositionPreset,aa727a56-9937-4eb5-80c6-51b418d43177,MiningGlobalParamsShip,5f5c1a61-6500-46a1-8a01-7ba4956751d1,MiningGlobalAudioParams,6e889f53-d6bc-4b3e-80c5-875376e02194,HarvestableLootDensityClass,1,1,0.25,1,f6debeb0-fb03-436d-a218-53f2fa06805b,libs/foundry/records/entities/mineable/testmineablerockmodeltags.xml
