id,debugName,isLegacy,category,missionType,illegal,onceOnly,canBeShared,hideInMobiGlas,availableInPrison,titleLocKey,descriptionLocKey,title,description,factionGuid,factionName,rewardUEC,rewardIsDynamic,buyIn,timeToComplete,maxPlayersPerInstance,personalCooldownTime,minStandingName,minStandingNameKey,minStandingScope,maxStandingName,maxStandingNameKey,systems,blueprintRewardsCount,blueprintPoolNames,blueprintPoolGuids,blueprintChances,shipEncountersCount,haulingOrdersCount,locationCount,destinationCount
12a01016-d0e9-400c-b285-0016401eebda,Vaughn_Rockcracker_Opsroom_EliminateSpecific,false,career,Mercenary,true,false,true,false,false,Vaughn_EliminateSpecific_FPS_Rockcracker_title_001,Vaughn_EliminateSpecific_FPS_Rockcracker_Warehouse_desc_001,A Well Deserved Break,"There is a member of the Nyx gang the Claw Salamanders, [TARGET], who has made it on to my naughty list. They had been on the run for quite awhile, but just recently popped back up at an old mining station in the Keeger Belt. Our lucky day shall be their last.  \n\nWord is that you can find them at [LOCATION].  Unfortunately, there is a strong chance you may have to do some repairs to the station itself before you can gain access to that particular area.\n\nBut I'm sure you're more than up to the challenge.\n\nSincerely,\nVaughn",a161c267-0253-48e5-be7a-dfa16c6cbebe,Vaughn,34250,,,10,1,15,Neutral,mobiGlas_Reputation_Stance_Neutral,Assassination,,,Nyx,1,BP_MISSIONREWARD_RDC_Generic,e52bf354-8918-474d-987e-55c01bfecdd3,1,0,0,6,0
38a1dfde-22f0-46a2-80de-ea4949a409c6,Vaughn_Rockcracker_Power_EliminateSpecific,false,career,Mercenary,true,false,true,false,false,Vaughn_EliminateSpecific_FPS_Rockcracker_title_001,Vaughn_EliminateSpecific_FPS_Rockcracker_Power_desc_001,A Well Deserved Break,"A request has made its way to my desk regarding the untimely end of one [TARGET], a member of the Claw Salamander who is currently scuttling around an old QV Breaker Station. \n\nIt is highly likely that you will find them at [LOCATION].  Be mindful though that with a station this large it may take a bit of searching to track them down. \n\nHope you enjoy your time in Nyx,\nVaughn",a161c267-0253-48e5-be7a-dfa16c6cbebe,Vaughn,68500,,,20,1,15,Contractor,RepScope_Contractor_Rank2,Assassination,,,Nyx,1,BP_MISSIONREWARD_RDC_Generic,e52bf354-8918-474d-987e-55c01bfecdd3,1,0,0,6,0
63550989-f035-4dc6-a8f6-c6f5c8482c33,Adagio_Salvage_Nyx_Intro,false,career,Salvage,false,false,true,false,false,Adagio_Industrial_Salvage_Universal_Intro_Title_001,Adagio_Industrial_Salvage_Universal_Intro_Desc_001,Adagio Holdings in Need of Salvagers,"Adagio Holdings\nA Proud Equal Opportunity Employer\n\n> About us <\nAs the leading procurer and distributor of salvage rights, Adagio Holdings are now looking to expand into the acquisition and distribution of salvageable materials to both small and large-scale businesses.\n\n> About the job <\nAs a part of this initiative, we need keen-eyed contractors capable of identifying salvageable materials, efficiently stripping them, and delivering the Recycle Material Composite (RMC) and salvaged components to us.\n\nThis introductory contract will require you to head to <EM4>[LOCATION]</EM4> and strip an abandoned ship approved for salvage.\n\nOnce you've gathered the RMC, you'll deliver it to the freight elevator located at <EM4>[DESTINATION]</EM4>.\n\n> Requirements <\n     - Any class/size of salvage ship\n\nFor advice on salvaging, consult <EM4>A Salvager's Guide to Material Collection</EM4> in your mobiGlas journal.\n\n> Disclaimer <\nContractors are responsible for ensuring that they are collecting materials from vehicles that are considered fair salvage under the pursuant UEE laws. Adagio Holdings is in no way liable for any crimes or misdemeanors committed by contractors and will offer no compensation or reparation for any persons affected by these actions.",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,31250,,,15,1,30,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Neutral,mobiGlas_Reputation_Stance_Neutral,Nyx,0,,,,0,1,1,1
73cf6254-785a-41c1-b7a9-bdce2f6380e0,Adagio_Salvage_Pyro_Intro,false,career,Salvage,false,false,true,false,false,Adagio_Industrial_Salvage_Universal_Intro_Title_001,Adagio_Industrial_Salvage_Universal_Intro_Desc_001,Adagio Holdings in Need of Salvagers,"Adagio Holdings\nA Proud Equal Opportunity Employer\n\n> About us <\nAs the leading procurer and distributor of salvage rights, Adagio Holdings are now looking to expand into the acquisition and distribution of salvageable materials to both small and large-scale businesses.\n\n> About the job <\nAs a part of this initiative, we need keen-eyed contractors capable of identifying salvageable materials, efficiently stripping them, and delivering the Recycle Material Composite (RMC) and salvaged components to us.\n\nThis introductory contract will require you to head to <EM4>[LOCATION]</EM4> and strip an abandoned ship approved for salvage.\n\nOnce you've gathered the RMC, you'll deliver it to the freight elevator located at <EM4>[DESTINATION]</EM4>.\n\n> Requirements <\n     - Any class/size of salvage ship\n\nFor advice on salvaging, consult <EM4>A Salvager's Guide to Material Collection</EM4> in your mobiGlas journal.\n\n> Disclaimer <\nContractors are responsible for ensuring that they are collecting materials from vehicles that are considered fair salvage under the pursuant UEE laws. Adagio Holdings is in no way liable for any crimes or misdemeanors committed by contractors and will offer no compensation or reparation for any persons affected by these actions.",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,31250,,,15,1,30,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Neutral,mobiGlas_Reputation_Stance_Neutral,,0,,,,0,1,1,12
76ed5ffe-32b6-473a-9605-19f82c5d879e,Adagio_Salvage_Stanton_Intro,false,career,Salvage,false,false,true,false,false,Adagio_Industrial_Salvage_Universal_Intro_Title_001,Adagio_Industrial_Salvage_Universal_Intro_Desc_001,Adagio Holdings in Need of Salvagers,"Adagio Holdings\nA Proud Equal Opportunity Employer\n\n> About us <\nAs the leading procurer and distributor of salvage rights, Adagio Holdings are now looking to expand into the acquisition and distribution of salvageable materials to both small and large-scale businesses.\n\n> About the job <\nAs a part of this initiative, we need keen-eyed contractors capable of identifying salvageable materials, efficiently stripping them, and delivering the Recycle Material Composite (RMC) and salvaged components to us.\n\nThis introductory contract will require you to head to <EM4>[LOCATION]</EM4> and strip an abandoned ship approved for salvage.\n\nOnce you've gathered the RMC, you'll deliver it to the freight elevator located at <EM4>[DESTINATION]</EM4>.\n\n> Requirements <\n     - Any class/size of salvage ship\n\nFor advice on salvaging, consult <EM4>A Salvager's Guide to Material Collection</EM4> in your mobiGlas journal.\n\n> Disclaimer <\nContractors are responsible for ensuring that they are collecting materials from vehicles that are considered fair salvage under the pursuant UEE laws. Adagio Holdings is in no way liable for any crimes or misdemeanors committed by contractors and will offer no compensation or reparation for any persons affected by these actions.",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,31250,,,15,1,30,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Neutral,mobiGlas_Reputation_Stance_Neutral,,0,,,,0,1,1,18
41127c2d-7685-fb1d-9f08-57bde4310aa7,Adaigo_Stanton1_Lawful_Salvage_Easy,false,career,Salvage,false,false,true,false,false,Adagio_BasicSalvage_Title_01,Adagio_BasicSalvage_Desc_01,Adagio Holdings: Salvage Mission (Easy),"Attention:\n\nRights to a new Salvage Claim are available for purchase. Exclusive access to the ship’s verified coordinates in monitored space will be provided upon confirmed credit transfer. The coordinates will remain accessible as long as the accepted contract is active. When you are satisfied with the amount of material you've salvaged, you may abandon the contract early with no penalty to clear the coordinates from your Starmap.\n\nClaim #[CLAIM]:\n• SHIP: [SHIP]\n• CAUSE OF ACCIDENT: [SHIPSTORY]\n• LOCATION: [LOCATION]\n\nAdagio Rights Division",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,,,5000,36.6,1,1,Jr. Contractor,RepScope_Contractor_Rank1,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,0,14,0
46541e90-fa81-f9d4-7206-a88fdda5789f,Adaigo_Stanton1_Lawful_Salvage_Intro,false,story,Salvage,false,true,true,false,false,Adagio_BasicSalvage_Title_01,Adagio_BasicSalvage_Desc_01,Adagio Holdings: Salvage Mission (Intro),"Attention:\n\nRights to a new Salvage Claim are available for purchase. Exclusive access to the ship’s verified coordinates in monitored space will be provided upon confirmed credit transfer. The coordinates will remain accessible as long as the accepted contract is active. When you are satisfied with the amount of material you've salvaged, you may abandon the contract early with no penalty to clear the coordinates from your Starmap.\n\nClaim #[CLAIM]:\n• SHIP: [SHIP]\n• CAUSE OF ACCIDENT: [SHIPSTORY]\n• LOCATION: [LOCATION]\n\nAdagio Rights Division",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,,,1000,0,1,1,,,,,,Stanton,0,,,,0,0,14,0
40a00ef8-0b53-9270-bc2c-ef38cda62eb2,Adaigo_Stanton1_Lawful_Salvage_Medium,false,career,Salvage,false,false,true,false,false,Adagio_BasicSalvage_Title_01,Adagio_BasicSalvage_Desc_01,Adagio Holdings: Salvage Mission (Medium),"Attention:\n\nRights to a new Salvage Claim are available for purchase. Exclusive access to the ship’s verified coordinates in monitored space will be provided upon confirmed credit transfer. The coordinates will remain accessible as long as the accepted contract is active. When you are satisfied with the amount of material you've salvaged, you may abandon the contract early with no penalty to clear the coordinates from your Starmap.\n\nClaim #[CLAIM]:\n• SHIP: [SHIP]\n• CAUSE OF ACCIDENT: [SHIPSTORY]\n• LOCATION: [LOCATION]\n\nAdagio Rights Division",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,,,10000,0,1,1,Contractor,RepScope_Contractor_Rank2,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,0,14,0
4eebc223-b15f-9cba-d1b9-070816b6caa9,Adaigo_Stanton1_Lawful_Salvage_VeryEasy,false,career,Salvage,false,false,true,false,false,Adagio_BasicSalvage_Title_01,Adagio_BasicSalvage_Desc_01,Adagio Holdings: Salvage Mission (Very Easy),"Attention:\n\nRights to a new Salvage Claim are available for purchase. Exclusive access to the ship’s verified coordinates in monitored space will be provided upon confirmed credit transfer. The coordinates will remain accessible as long as the accepted contract is active. When you are satisfied with the amount of material you've salvaged, you may abandon the contract early with no penalty to clear the coordinates from your Starmap.\n\nClaim #[CLAIM]:\n• SHIP: [SHIP]\n• CAUSE OF ACCIDENT: [SHIPSTORY]\n• LOCATION: [LOCATION]\n\nAdagio Rights Division",5f6a61ef-e9a4-427d-9358-2b38efe43d11,Adagio Holdings,,,2000,0,1,1,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,0,14,0
5c71fa85-40cd-4148-86af-c6cbebe5f017,Rayari_Rank0_Harvestable_Single_AmioshiPlauge,false,career,Collection,false,false,true,false,false,RAIN_collectresources_multiple_GEN_name_01,RAIN_collectresources_multiple_GEN_desc_01,Additional Resources For Research,"To all available contractors,\n\nRayari scientists are hard at work trying to solve the issues with failing regen tech. Currently, their efforts are hindered by a lack of materials which they believe could be essential for their experiments.  \n\nIn particular, our scientists at <EM4>[DESTINATION]</EM4> have had to put their work on hold after running out of those resources. With a restock from our normal provider not possible for months owing to short supply, we’ll pay a premium to anyone who can assist with restocking the materials.\n\nFor more information on the animals in question, refer to ""Explorer's Guide to Harvestables"" in your Journal.\n\nTogether we can make the universe better for all.\n\nNarina Lerrem\nSenior Manager\nClinical Research Outsourcing",afc25254-554d-4409-8893-383a58eb7e8a,Rayari Incorporated,69000,,,30,1,60,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,1,7,7
e72039d6-81bc-49d4-a54f-e3705938c3fd,Rayari_Rank0_Harvestable_Single_HeartOfTheWoods,false,career,Collection,false,false,true,false,false,RAIN_collectresources_multiple_GEN_name_01,RAIN_collectresources_multiple_GEN_desc_01,Additional Resources For Research,"To all available contractors,\n\nRayari scientists are hard at work trying to solve the issues with failing regen tech. Currently, their efforts are hindered by a lack of materials which they believe could be essential for their experiments.  \n\nIn particular, our scientists at <EM4>[DESTINATION]</EM4> have had to put their work on hold after running out of those resources. With a restock from our normal provider not possible for months owing to short supply, we’ll pay a premium to anyone who can assist with restocking the materials.\n\nFor more information on the animals in question, refer to ""Explorer's Guide to Harvestables"" in your Journal.\n\nTogether we can make the universe better for all.\n\nNarina Lerrem\nSenior Manager\nClinical Research Outsourcing",afc25254-554d-4409-8893-383a58eb7e8a,Rayari Incorporated,69000,,,30,1,60,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,1,7,7
2c6b69a5-345c-47f3-8da3-6bf4b072a08c,Rayari_Rank0_Harvestable_Single_Prota,false,career,Collection,false,false,true,false,false,RAIN_collectresources_multiple_GEN_name_01,RAIN_collectresources_multiple_GEN_desc_01,Additional Resources For Research,"To all available contractors,\n\nRayari scientists are hard at work trying to solve the issues with failing regen tech. Currently, their efforts are hindered by a lack of materials which they believe could be essential for their experiments.  \n\nIn particular, our scientists at <EM4>[DESTINATION]</EM4> have had to put their work on hold after running out of those resources. With a restock from our normal provider not possible for months owing to short supply, we’ll pay a premium to anyone who can assist with restocking the materials.\n\nFor more information on the animals in question, refer to ""Explorer's Guide to Harvestables"" in your Journal.\n\nTogether we can make the universe better for all.\n\nNarina Lerrem\nSenior Manager\nClinical Research Outsourcing",afc25254-554d-4409-8893-383a58eb7e8a,Rayari Incorporated,69000,,,30,1,60,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,1,7,7
97193abc-7cf9-408e-8c58-28a31a3efb76,Rayari_Rank0_Harvestable_Single_RantaDung,false,career,Collection,false,false,true,false,false,RAIN_collectresources_multiple_GEN_name_01,RAIN_collectresources_multiple_GEN_desc_01,Additional Resources For Research,"To all available contractors,\n\nRayari scientists are hard at work trying to solve the issues with failing regen tech. Currently, their efforts are hindered by a lack of materials which they believe could be essential for their experiments.  \n\nIn particular, our scientists at <EM4>[DESTINATION]</EM4> have had to put their work on hold after running out of those resources. With a restock from our normal provider not possible for months owing to short supply, we’ll pay a premium to anyone who can assist with restocking the materials.\n\nFor more information on the animals in question, refer to ""Explorer's Guide to Harvestables"" in your Journal.\n\nTogether we can make the universe better for all.\n\nNarina Lerrem\nSenior Manager\nClinical Research Outsourcing",afc25254-554d-4409-8893-383a58eb7e8a,Rayari Incorporated,69000,,,30,1,60,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,1,7,7
313c25e0-24d6-4538-819a-a2fdf90c8556,Rayari_Rank0_Harvestable_Single_RevenantPods,false,career,Collection,false,false,true,false,false,RAIN_collectresources_multiple_GEN_name_01,RAIN_collectresources_multiple_GEN_desc_01,Additional Resources For Research,"To all available contractors,\n\nRayari scientists are hard at work trying to solve the issues with failing regen tech. Currently, their efforts are hindered by a lack of materials which they believe could be essential for their experiments.  \n\nIn particular, our scientists at <EM4>[DESTINATION]</EM4> have had to put their work on hold after running out of those resources. With a restock from our normal provider not possible for months owing to short supply, we’ll pay a premium to anyone who can assist with restocking the materials.\n\nFor more information on the animals in question, refer to ""Explorer's Guide to Harvestables"" in your Journal.\n\nTogether we can make the universe better for all.\n\nNarina Lerrem\nSenior Manager\nClinical Research Outsourcing",afc25254-554d-4409-8893-383a58eb7e8a,Rayari Incorporated,69000,,,30,1,60,Neutral,mobiGlas_Reputation_Stance_Neutral,FactionReputation,Elite Contractor,RepScope_Contractor_Rank6,Stanton,0,,,,0,1,7,7
