Composition Class,Deposit Name Key,Minimum Distinct Elements,Part Index,Mineable Element GUID,Mineable Element Class,Mineable Element Name,Min Percentage,Max Percentage,Probability,Curve Exponent,Quality Scale,Record GUID,Record Path
Asteroid_CType_Tin,hud_mining_asteroid_name_5,2,6,905e9623-5e74-4a92-9cb1-72203ed8baad,Riccite_Ore,Riccite (Ore),20,50,0.07,1,1,50f176de-e3ef-46e4-8612-731a9fb18854,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tin.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,0,7b9055e5-6d62-44dd-a725-a31d838301eb,Titanium_Ore,Titanium (Ore),30,70,1,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.5,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.07,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,0,7b9055e5-6d62-44dd-a725-a31d838301eb,Titanium_Ore,Titanium (Ore),30,70,1,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.5,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.5,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Titanium,hud_mining_asteroid_name_5,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.07,1,1,d38a3a72-0801-44ef-ab74-cd853d10f486,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_titanium.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,0,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),30,70,1,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.8,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.5,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.07,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,0,8f6a7e06-934d-4339-a0a2-75420b81369a,Tungsten_Ore,Tungsten (Ore),30,70,1,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.8,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.1,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.5,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType_Tungsten,hud_mining_asteroid_name_5,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.07,1,1,01459f9e-aa10-4156-aa48-72dba75b21ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype_tungsten.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,0.85,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.6,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.07,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,0.85,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,1,220c2e18-9324-4528-b399-2f908488b204,Hephaestanite_Raw,Hephaestanite (Raw),30,60,0.6,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.07,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.3,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.3,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_CType,hud_mining_asteroid_name_5,2,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,9632ae0e-3dbc-4f84-8c30-7fa581b6f07b,libs/foundry/records/mining/rockcompositionpresets/asteroid_ctype.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.6,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,0,3776294d-5689-41f2-b03d-e8fcd17ede6a,Aluminium_Ore,Aluminum (Ore),30,70,1,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.6,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Aluminium,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,a434a2a1-b7ec-431c-8c2e-1d51f4d42844,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_aluminium.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.4,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.2,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,0,ee12edc1-a2c3-4202-909d-9b729a050a3f,Copper_Ore,Copper (Ore),30,70,1,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.4,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.2,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Copper,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,098b9e06-14fb-46a6-a878-455bad2be67f,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_copper.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,0,b471b96c-efbb-4342-90de-cfa087604d8e,Corundum_Raw,Corundum (Raw),30,70,1,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.4,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.12,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,0,b471b96c-efbb-4342-90de-cfa087604d8e,Corundum_Raw,Corundum (Raw),30,70,1,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.4,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.2,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Corundum,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.12,1,1,d5af598e-efbf-4252-8a2a-c2971f5970ed,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_corundum.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,0,05708bae-1cb1-4e63-bb95-ec7f4a3ef430,Iron_Ore,Iron (Ore),30,70,1,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.6,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.2,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,0,05708bae-1cb1-4e63-bb95-ec7f4a3ef430,Iron_Ore,Iron (Ore),30,70,1,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.6,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.3,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.2,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Iron,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,965611d1-7fbd-4dc6-9d7a-9676229293ff,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_iron.xml
Asteroid_EType_Quartz,hud_mining_asteroid_name_1,3,0,1d35c0bc-9142-42ff-8a83-0ec68d69a128,Quartz_Raw,Quartz (Raw),30,70,1,1,1,bab95330-d064-451f-81d1-23c559772371,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_quartz.xml
Asteroid_EType_Quartz,hud_mining_asteroid_name_1,3,1,cad02f99-292c-4ee4-93cc-a73868f11ddb,Beryl_Raw,Beryl (Raw),30,60,0.6,1,1,bab95330-d064-451f-81d1-23c559772371,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_quartz.xml
Asteroid_EType_Quartz,hud_mining_asteroid_name_1,3,2,f2f5bf2e-87f9-4f3d-bb59-b4e11eceeaad,Gold_Ore,Gold (Ore),20,50,0.5,1,1,bab95330-d064-451f-81d1-23c559772371,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_quartz.xml
Asteroid_EType_Quartz,hud_mining_asteroid_name_1,3,3,8893c670-f9f7-48df-a05b-e85764994256,Taranite_Raw,Taranite (Raw),20,50,0.1,1,1,bab95330-d064-451f-81d1-23c559772371,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_quartz.xml
Asteroid_EType_Quartz,hud_mining_asteroid_name_1,3,4,f48b147f-713e-481f-adf2-ff9869ac61bd,Bexalite_Raw,Bexalite (Raw),20,50,0.1,1,1,bab95330-d064-451f-81d1-23c559772371,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_quartz.xml
Asteroid_EType_Quartz,hud_mining_asteroid_name_1,3,5,fc62043c-3f29-4fff-b754-2301762723f7,Quantainium_Raw,Quantainium (Raw),20,50,0.05,1,1,bab95330-d064-451f-81d1-23c559772371,libs/foundry/records/mining/rockcompositionpresets/asteroid_etype_quartz.xml
