Entity Class,Name Key,Short Name Key,Description Key,Manufacturer,Size,Grade,Class,Health,Damage Alpha,Rate of Fire,Fire Mode,Projectile Speed,Ammo Range,Ammo Quantity
gmni_sniper_ballistic_01_iae2201,item_Namegmni_sniper_ballistic_01_IAE2022,item_Namegmni_sniper_ballistic_01_IAE2022_short,item_Descgmni_sniper_ballistic_01_IAE2022,GMNI,3,1,Medium,,42.5,225,Single,800,1600,15
gmni_sniper_ballistic_01_imp01,item_Namegmni_sniper_ballistic_01_imp01,item_Namegmni_sniper_ballistic_01_short,item_Descgmni_sniper_ballistic_01,GMNI,3,1,Medium,,42.5,225,Single,800,1600,15
gmni_sniper_ballistic_01_store01,item_Namegmni_sniper_ballistic_01_store01,item_Namegmni_sniper_ballistic_01_store01_short,item_Descgmni_sniper_ballistic_01_store01,GMNI,3,1,Medium,,42.5,225,Single,800,1600,15
gmni_sniper_ballistic_01_urban01,item_Namegmni_sniper_ballistic_01_urban01,item_Namegmni_sniper_ballistic_01_short,item_Descgmni_sniper_ballistic_01,GMNI,3,1,Medium,,42.5,225,Single,800,1600,15
gmni_sniper_ballistic_01,item_Namegmni_sniper_ballistic_01,item_Namegmni_sniper_ballistic_01_short,item_Descgmni_sniper_ballistic_01,GMNI,3,1,Medium,,42.5,225,Single,800,1600,15
grin_cutter_01,item_Namegrin_cutter_01,,item_Descgrin_cutter_01,GRIN,2,1,Medium,,21,,,1200,4800,50
grin_multitool_01_ai,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_black01,item_Namegrin_multitool_01_black01,item_Namegrin_multitool_01_black01_short,item_Descgrin_multitool_01_black01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_blue_white01,item_Namegrin_multitool_01_blue_white01,item_Namegrin_multitool_01_blue_white01_short,item_Descgrin_multitool_01_blue_white01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_brown01,item_Namegrin_multitool_01_brown01,item_Namegrin_multitool_01_brown01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_charge_drain,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_cutter_ai,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_cutter,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_grapple,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,,,,,,
grin_multitool_01_default_healing,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_mining,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_salvage_repair,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_tractorbeam_maelstromtest,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_default_tractorbeam,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_energy_placeholder,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_grey_yellow01,item_Namegrin_multitool_01_grey_yellow01,item_Namegrin_multitool_01_grey_yellow01_short,item_Descgrin_multitool_01_grey_yellow01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_orange01,item_Namegrin_multitool_01_orange01,item_Namegrin_multitool_01_orange01_short,item_Descgrin_multitool_01_orange01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_red_orange01,item_Namegrin_multitool_01_red_orange01,item_Namegrin_multitool_01_red_orange01_short,item_Descgrin_multitool_01_red_orange01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_red01,item_Namegrin_multitool_01_red01,item_Namegrin_multitool_01_red01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_reward01,item_Namegrin_multitool_01_reward01,item_Namegrin_multitool_01_reward01_short,item_Descgrin_multitool_01_reward01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_silver01,item_Namegrin_multitool_01_silver01,item_Namegrin_multitool_01_silver01_short,item_Descgrin_multitool_01_silver01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_white_blue01,item_Namegrin_multitool_01_white_blue01,item_Namegrin_multitool_01_white_blue01_short,item_Descgrin_multitool_01_white_blue01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01_white01,item_Namegrin_multitool_01_white01,item_Namegrin_multitool_01_white01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_multitool_01,item_Namegrin_multitool_01,item_Namegrin_multitool_01_short,item_Descgrin_multitool_01,GRIN_Weapons,1,1,Gadget,,18,,,600,1200,100
grin_salvage_repair_01_store01,item_Namegrin_salvage_01_store01,item_Namegrin_salvage_01_store01_short,item_Descgrin_salvage_01_store01,GRIN_Weapons,2,1,Gadget,,21,,,1200,4800,50
grin_salvage_repair_01,item_Namegrin_salvage_01,,item_Descgrin_salvage_01,GRIN_Weapons,2,1,Gadget,,21,,,1200,4800,50
grin_tractor_01_msn_rwd01,item_Namegrin_tractor_01_msn_rwd01,item_Namegrin_tractor_01_msn_rwd01_short,item_Descgrin_tractor_01_msn_rwd01,GRIN_Weapons,2,1,Gadget,,21,,,1200,4800,60
grin_tractor_01_msn_rwd02,item_Namegrin_tractor_01_msn_rwd02,item_Namegrin_tractor_01_msn_rwd02_short,item_Descgrin_tractor_01_msn_rwd02,GRIN_Weapons,2,1,Gadget,,21,,,1200,4800,60
grin_tractor_01_store01,item_Namegrin_tractor_01_store01,item_Namegrin_tractor_01_store01_short,item_Descgrin_tractor_01_store01,GRIN_Weapons,2,1,Gadget,,21,,,1200,4800,60
grin_tractor_01,item_Namegrin_tractor_01,,item_Descgrin_tractor_01,GRIN_Weapons,2,1,Gadget,,21,,,1200,4800,60
hdgw_pistol_ballistic_01_engraved01,item_Namehdgw_pistol_ballistic_01_engraved01,item_Namehdgw_pistol_ballistic_01_engraved01_short,item_Deschdgw_pistol_ballistic_01_engraved01,HDGW,1,1,Small,,45,170,Single,550,1100,8
hdgw_pistol_ballistic_01_engraved02,item_Namehdgw_pistol_ballistic_01_engraved02,item_Namehdgw_pistol_ballistic_01_engraved02_short,item_Deschdgw_pistol_ballistic_01_engraved02,HDGW,1,1,Small,,45,170,Single,550,1100,8
hdgw_pistol_ballistic_01,item_Namehdgw_pistol_ballistic_01,item_Namehdgw_pistol_ballistic_01_short,item_Deschdgw_pistol_ballistic_01,HDGW,1,1,Small,,45,170,Single,550,1100,8
kegr_fire_extinguisher_01_igniter,item_Namekegr_fire_extinguisher_01,,item_Desckegr_fire_extinguisher_01,,5,1,Gadget,,18,600,Rapid,600,1200,3000
kegr_fire_extinguisher_01,item_Namekegr_fire_extinguisher_01,,item_Desckegr_fire_extinguisher_01,,5,1,Gadget,,18,,,600,1200,3000
klwe_lmg_energy_01_iae2201,item_Nameklwe_lmg_energy_01_IAE2022,item_Nameklwe_lmg_energy_01_IAE2022_short,item_Descklwe_lmg_energy_01_IAE2022,KLWE,4,1,Medium,,11.5,800,Rapid,600,2400,100
klwe_lmg_energy_01_mr01,item_Nameklwe_lmg_energy_01_mr01,item_Nameklwe_lmg_energy_01_mr01_short,item_Descklwe_lmg_energy_01_mr01,KLWE,4,1,Medium,,11.5,800,Rapid,600,2400,100
klwe_lmg_energy_01_purple_blue01,item_Nameklwe_lmg_energy_01_purple_blue01,item_Nameklwe_lmg_energy_01_purple_blue01_short,item_Descklwe_lmg_energy_01_purple_blue01,KLWE,4,1,Medium,,11.5,800,Rapid,600,2400,100
klwe_lmg_energy_01,item_Nameklwe_lmg_energy_01,item_Nameklwe_lmg_energy_01_short,item_Descklwe_lmg_energy_01,KLWE,4,1,Medium,,11.5,800,Rapid,600,2400,100
klwe_pistol_energy_01_black01,item_Nameklwe_pistol_energy_01_black01,item_Nameklwe_pistol_energy_01_black01_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_black02,item_Nameklwe_pistol_energy_01_black02,item_Nameklwe_pistol_energy_01_black02_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_chromic01,item_Nameklwe_pistol_energy_01_chromic01,item_Nameklwe_pistol_energy_01_chromic01_short,item_Descklwe_pistol_energy_01_chromic01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_engraved01,item_Nameklwe_pistol_energy_01_engraved01,item_Nameklwe_pistol_energy_01_engraved01_short,item_Descklwe_pistol_energy_01_engraved01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_gold01,item_Nameklwe_pistol_energy_01_gold01,item_Nameklwe_pistol_energy_01_gold01_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_green01,item_Nameklwe_pistol_energy_01_green01,item_Nameklwe_pistol_energy_01_green01_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_tan01,item_Nameklwe_pistol_energy_01_tan01,item_Nameklwe_pistol_energy_01_tan01_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_white01,item_Nameklwe_pistol_energy_01_white01,item_Nameklwe_pistol_energy_01_white01_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01_white02,item_Nameklwe_pistol_energy_01_white02,item_Nameklwe_pistol_energy_01_white02_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_pistol_energy_01,item_Nameklwe_pistol_energy_01,item_Nameklwe_pistol_energy_01_short,item_Descklwe_pistol_energy_01,KLWE,1,1,Small,,18,500,Single,600,1200,30
klwe_rifle_energy_01_black01,item_Nameklwe_rifle_energy_01_black01,item_Nameklwe_rifle_energy_01_black01_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_black02,item_Nameklwe_rifle_energy_01_black02,item_Nameklwe_rifle_energy_01_black02_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_gold01,item_Nameklwe_rifle_energy_01_gold01,item_Nameklwe_rifle_energy_01_gold01_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_green01,item_Nameklwe_rifle_energy_01_green01,item_Nameklwe_rifle_energy_01_green01_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_iae2201,item_Nameklwe_rifle_energy_01_IAE2022,item_Nameklwe_rifle_energy_01_IAE2022_short,item_Descklwe_rifle_energy_01_IAE2022,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_sf01,item_Nameklwe_rifle_energy_01_sf01,item_Nameklwe_rifle_energy_01_sf01_short,item_Descklwe_rifle_energy_01_sf01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_store01,item_Nameklwe_rifle_energy_01_store01,item_Nameklwe_rifle_energy_01_store01_short,item_Descklwe_rifle_energy_01_store01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_tan01,item_Nameklwe_rifle_energy_01_tan01,item_Nameklwe_rifle_energy_01_tan01_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_white01,item_Nameklwe_rifle_energy_01_white01,item_Nameklwe_rifle_energy_01_white01_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_white02_tow,item_Nameklwe_rifle_energy_01_white02,item_Nameklwe_rifle_energy_01_white02_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01_white02,item_Nameklwe_rifle_energy_01_white02,item_Nameklwe_rifle_energy_01_white02_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_rifle_energy_01,item_Nameklwe_rifle_energy_01,item_Nameklwe_rifle_energy_01_short,item_Descklwe_rifle_energy_01,KLWE,2,1,Medium,,21,,,1200,4800,45
klwe_smg_energy_01_blue_gold,item_Nameklwe_smg_energy_01_blue_gold_01,item_Nameklwe_smg_energy_01_blue_gold_01_short,item_Descklwe_smg_energy_blue_gold_01,KLWE,2,1,Medium,,21,,,600,1200,45
klwe_smg_energy_01,item_Nameklwe_smg_energy_01,item_Nameklwe_smg_energy_01_short,item_Descklwe_smg_energy_01,KLWE,2,1,Medium,,21,,,600,1200,45
klwe_sniper_energy_01_black01,item_Nameklwe_sniper_energy_01_black01,item_Nameklwe_sniper_energy_01_black01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_black02,item_Nameklwe_sniper_energy_01_black02,item_Nameklwe_sniper_energy_01_black02_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_cen01,item_Nameklwe_sniper_energy_01_cen01,item_Nameklwe_sniper_energy_01_cen01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_gold01,item_Nameklwe_sniper_energy_01_gold01,item_Nameklwe_sniper_energy_01_gold01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_green01,item_Nameklwe_sniper_energy_01_green01,item_Nameklwe_sniper_energy_01_green01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_imp01,item_Nameklwe_sniper_energy_01_imp01,item_Nameklwe_sniper_energy_01_imp01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_luminalia_red01,item_Nameklwe_sniper_energy_01_Luminalia_red01,item_Nameklwe_sniper_energy_01_Luminalia_red01_short,item_Descklwe_sniper_energy_01_Luminalia_red01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_tan01,item_Nameklwe_sniper_energy_01_tan01,item_Nameklwe_sniper_energy_01_tan01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_white01,item_Nameklwe_sniper_energy_01_white01,item_Nameklwe_sniper_energy_01_white01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01_white02,item_Nameklwe_sniper_energy_01_white02,item_Nameklwe_sniper_energy_01_white02_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
klwe_sniper_energy_01,item_Nameklwe_sniper_energy_01,item_Nameklwe_sniper_energy_01_short,item_descklwe_sniper_energy_01,KLWE,3,1,Medium,,50,70,Single,1000,4000,16
ksar_pistol_ballistic_01_headhunters01,item_Nameksar_pistol_ballistic_01_headhunters01,item_Nameksar_pistol_ballistic_01_headhunters01_short,item_Descksar_pistol_ballistic_01_headhunters01,KSAR,1,1,Small,,60,180,Single,550,1100,6
ksar_pistol_ballistic_01_iae2023,item_Nameksar_pistol_ballistic_01_IAE2023,item_Nameksar_pistol_ballistic_01_IAE2023_short,item_Descksar_pistol_ballistic_01_IAE2023,KSAR,1,1,Small,,60,180,Single,550,1100,6
ksar_pistol_ballistic_01_purple_pink01,item_Nameksar_pistol_ballistic_01_purple_pink01,item_Nameksar_pistol_ballistic_01_purple_pink01_short,item_Descksar_pistol_ballistic_01_purple_pink01,KSAR,1,1,Small,,60,180,Single,550,1100,6
ksar_pistol_ballistic_01_spc,item_NameKSAR_pistol_ballistic_01_spc,item_NameKSAR_pistol_ballistic_01_spc_short,item_DescKSAR_pistol_ballistic_01,KSAR,1,1,Small,,60,180,Single,550,1100,6
ksar_pistol_ballistic_01_yellow_black01,item_Nameksar_pistol_ballistic_01_yellow_black01,item_Nameksar_pistol_ballistic_01_yellow_black01_short,item_Descksar_pistol_ballistic_01_yellow_black01,KSAR,1,1,Small,,60,180,Single,550,1100,6
ksar_pistol_ballistic_01,item_NameKSAR_pistol_ballistic_01,item_NameKSAR_pistol_ballistic_01_short,item_DescKSAR_pistol_ballistic_01,KSAR,1,1,Small,,60,180,Single,550,1100,6
ksar_rifle_energy_01_blue_gold_contestedzonereward,item_NameKsar_rifle_energy_01_blue_gold_01,item_NameKsar_rifle_energy_01_blue_gold_01_short,item_DescKsar_rifle_energy_01_blue_gold_01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_blue_gold,item_NameKsar_rifle_energy_01_blue_gold_01,item_NameKsar_rifle_energy_01_blue_gold_01_short,item_DescKsar_rifle_energy_01_blue_gold_01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_cian_black01,item_Nameksar_rifle_energy_01_cian_black01,item_Nameksar_rifle_energy_01_cian_black01_short,item_Descksar_rifle_energy_01_cian_black01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_firerats01,item_Nameksar_rifle_energy_01_firerats01,item_Nameksar_rifle_energy_01_firerats01_short,item_Descksar_rifle_energy_01_firerats01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_iae2023,item_Nameksar_rifle_energy_01_IAE2023,item_Nameksar_rifle_energy_01_IAE2023_short,item_Descksar_rifle_energy_01_IAE2023,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_pink_red01,item_Nameksar_rifle_energy_01_pink_red01,item_Nameksar_rifle_energy_01_pink_red01_short,item_Descksar_rifle_energy_01_pink_red01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_red_green01,item_Nameksar_rifle_energy_01_red_green01,item_Nameksar_rifle_energy_01_red_green01_short,item_Descksar_rifle_energy_01_red_green01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_red01,item_Nameksar_rifle_energy_01_red01,item_Nameksar_rifle_energy_01_red01_short,item_Descksar_rifle_energy_01_red01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_store01,item_Nameksar_rifle_energy_01_store01,item_Nameksar_rifle_energy_01_store01_short,item_Descksar_rifle_energy_01_store01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01_tow,item_Nameksar_rifle_energy_01,item_Nameksar_rifle_energy_01_short,item_Descksar_rifle_energy_01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_rifle_energy_01,item_Nameksar_rifle_energy_01,item_Nameksar_rifle_energy_01_short,item_Descksar_rifle_energy_01,KSAR,3,1,Medium,,17.5,600,Rapid,600,1200,35
ksar_shotgun_ballistic_01_firerats01,item_Nameksar_shotgun_ballistic_01_firerats01,item_Nameksar_shotgun_ballistic_01_firerats01_short,item_Descksar_shotgun_ballistic_01_firerats01,KSAR,3,1,Medium,,6.5,800,Single,300,600,16
ksar_shotgun_ballistic_01_green01,item_Nameksar_shotgun_ballistic_01_green01,item_Nameksar_shotgun_ballistic_01_green01_short,item_Descksar_shotgun_ballistic_01_green01,KSAR,3,1,Medium,,6.5,800,Single,300,600,16
ksar_shotgun_ballistic_01_iae2201,item_Nameksar_shotgun_ballistic_01_IAE2022,item_Nameksar_shotgun_ballistic_01_IAE2022_short,item_Descksar_shotgun_ballistic_01_IAE2022,KSAR,3,1,Medium,,6.5,800,Single,300,600,16
ksar_shotgun_ballistic_01_luminalia_blue01,item_Nameksar_shotgun_ballistic_01_luminalia_blue01,item_Nameksar_shotgun_ballistic_01_luminalia_blue01_short,item_Descksar_shotgun_ballistic_01_luminalia_blue01,KSAR,3,1,Medium,,6.5,800,Single,300,600,16
ksar_shotgun_ballistic_01,item_Nameksar_shotgun_ballistic_01,item_Nameksar_shotgun_ballistic_01_short,item_Descksar_shotgun_ballistic_01,KSAR,3,1,Medium,,6.5,800,Single,300,600,16
ksar_shotgun_energy_01_black_purple01,item_Nameksar_shotgun_energy_01_black_purple01,item_Nameksar_shotgun_energy_01_black_purple01_short,item_Descksar_shotgun_energy_01_black_purple01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_black01,item_Nameksar_shotgun_energy_01_black01,item_Nameksar_shotgun_energy_01_black01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_black02,item_Nameksar_shotgun_energy_01_black02,item_Nameksar_shotgun_energy_01_black02_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_blue01,item_Nameksar_shotgun_energy_01_blue01,item_Nameksar_shotgun_energy_01_blue01_short,item_Descksar_shotgun_energy_01_blue01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_cen01,item_Nameksar_shotgun_energy_01_cen01,item_Nameksar_shotgun_energy_01_cen01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_gold01,item_Nameksar_shotgun_energy_01_gold01,item_Nameksar_shotgun_energy_01_gold01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_green01,item_Nameksar_shotgun_energy_01_green01,item_Nameksar_shotgun_energy_01_green01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_imp01,item_Nameksar_shotgun_energy_01_imp01,item_Nameksar_shotgun_energy_01_imp01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_purple01,item_Nameksar_shotgun_energy_01_purple01,item_Nameksar_shotgun_energy_01_purple01_short,item_Descksar_shotgun_energy_01_purple01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_red01,item_Nameksar_shotgun_energy_01_red01,item_Nameksar_shotgun_energy_01_red01_short,item_Descksar_shotgun_energy_01_red01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_tan01,item_Nameksar_shotgun_energy_01_tan01,item_Nameksar_shotgun_energy_01_tan01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01_white02,item_Nameksar_shotgun_energy_01_white02,item_Nameksar_shotgun_energy_01_white02_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_shotgun_energy_01,item_Nameksar_shotgun_energy_01,item_Nameksar_shotgun_energy_01_short,item_Descksar_shotgun_energy_01,KSAR,3,1,Medium,,10,60,Single,300,600,12
ksar_smg_energy_01_black_green01,item_Nameksar_smg_energy_01_black_green01,item_Nameksar_smg_energy_01_black_green01_short,item_Descksar_smg_energy_01_black_green01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_black01,item_Nameksar_smg_energy_01_black01,item_Nameksar_smg_energy_01_black01_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_black02_tow,item_Nameksar_smg_energy_01_black02,item_Nameksar_smg_energy_01_black02_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_black02,item_Nameksar_smg_energy_01_black02,item_Nameksar_smg_energy_01_black02_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_cc17,item_Nameksar_smg_energy_01_cc17,item_Nameksar_smg_energy_01_cc17_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_cc17a,item_Nameksar_smg_energy_01_cc17a,item_Nameksar_smg_energy_01_cc17a_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_cc17b,item_Nameksar_smg_energy_01_cc17b,item_Nameksar_smg_energy_01_cc17b_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_contestedzonereward,item_Nameksar_smg_energy_01,item_Nameksar_smg_energy_01_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_firerats01,item_Nameksar_smg_energy_01_firerats01,item_Nameksar_smg_energy_01_firerats01_short,item_Descksar_smg_energy_01_firerats01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_gold01,item_Nameksar_smg_energy_01_gold01,item_Nameksar_smg_energy_01_gold01_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_green01,item_Nameksar_smg_energy_01_green01,item_Nameksar_smg_energy_01_green01_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_red01,item_Nameksar_smg_energy_01_red01,item_Nameksar_smg_energy_01_red01_short,item_Descksar_smg_energy_01_red01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_tan01,item_Nameksar_smg_energy_01_tan01,item_Nameksar_smg_energy_01_tan01_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01_white02,item_Nameksar_smg_energy_01_white02,item_Nameksar_smg_energy_01_white02_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_smg_energy_01,item_Nameksar_smg_energy_01,item_Nameksar_smg_energy_01_short,item_Descksar_smg_energy_01,KSAR,2,1,Medium,,13,800,Rapid,600,1200,60
ksar_sniper_ballistic_01_white_blue_01,item_Nameksar_sniper_ballistic_01_blue_white01,item_Nameksar_sniper_ballistic_01_blue_white01_short,item_Descksar_sniper_ballistic_01_blue_white01,KSAR,3,1,Medium,,45,600,Single,875,1750,12
ksar_sniper_ballistic_01,item_Nameksar_sniper_ballistic_01,item_Nameksar_sniper_ballistic_01_short,item_Descksar_sniper_ballistic_01,KSAR,3,1,Medium,,45,600,Single,875,1750,12
